baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
377.810035885166	-0.875600213175359	0.123078905750869	-7.11413712880835	1.12615141745849e-12	1.19565104779308e-10	ENSG00000184675	AMER1	protein_coding	chrX	64185117	64205744	chrX:64185117	AMER1	protein_coding	chrX	64185117	64205708	chrX:64185117	ENSG00000184675
1308.12137219659	-0.726267399355373	0.102161052396944	-7.1090438314347	1.16849636893797e-12	1.23181064027616e-10	ENSG00000130881	LRP3	protein_coding	chr19	33177603	33208867	chr19:33177603	LRP3	protein_coding	chr19	33177603	33208864	chr19:33177603	ENSG00000130881
1599.87057673853	0.557371119002475	0.0786598274815783	7.08584212357964	1.38201293434797e-12	1.44663663775692e-10	ENSG00000023909	GCLM	protein_coding	chr1	93885205	93909456	chr1:93885205	GCLM	protein_coding	chr1	93885199	93909456	chr1:93885199	ENSG00000023909
713.101331488218	-0.826599921221495	0.116762230203955	-7.07934337822792	1.44839091426004e-12	1.49506128816397e-10	ENSG00000198546	ZNF511	protein_coding	chr10	133308475	133313162	chr10:133308475	ZNF511	protein_coding	chr10	133308914	133313162	chr10:133308914	ENSG00000198546
915.202646439615	-0.774983180989035	0.10966783012213	-7.06664096596043	1.58728923109686e-12	1.62713566420853e-10	ENSG00000213047	DENND1B	protein_coding	chr1	197504748	197775696	chr1:197504748	DENND1B	protein_coding	chr1	197504748	197775696	chr1:197504748	ENSG00000213047
731.009270091198	-0.795593761105724	0.112721170047761	-7.05806869081137	1.68832602287112e-12	1.71885465780523e-10	ENSG00000163013	FBXO41	protein_coding	chr2	73254682	73284431	chr2:73254682	FBXO41	protein_coding	chr2	73254682	73284478	chr2:73254682	ENSG00000163013
9149.89794797385	-0.48651491262043	0.0692753343876391	-7.02291684220638	2.17283547762335e-12	2.1675856737848e-10	ENSG00000119314	PTBP3	protein_coding	chr9	112217716	112333667	chr9:112217716	PTBP3	protein_coding	chr9	112217716	112333664	chr9:112217716	ENSG00000119314
1732.90274355652	-0.633562191961635	0.0903903804512708	-7.00917718012246	2.39723721548754e-12	2.35977046165608e-10	ENSG00000039523	FAM65A	protein_coding	chr16	67518418	67546788	chr16:67518418	RIPOR1	protein_coding	chr16	67518418	67546788	chr16:67518418	ENSG00000039523
7238.51365974261	0.47270178638445	0.0676576128326829	6.98667550617609	2.81476234082017e-12	2.73800546414115e-10	ENSG00000012171	SEMA3B	protein_coding	chr3	50267558	50277546	chr3:50267558	SEMA3B	protein_coding	chr3	50267558	50277546	chr3:50267558	ENSG00000012171
769.723220397781	-0.639228123666498	0.0915033194752699	-6.9858462767491	2.83143970064612e-12	2.73800546414115e-10	ENSG00000113597	TRAPPC13	protein_coding	chr5	65624716	65666233	chr5:65624716	TRAPPC13	protein_coding	chr5	65625004	65666233	chr5:65625004	ENSG00000113597
3060.31291165192	-0.463672105149935	0.0663903233438227	-6.984031434049	2.8682784297178e-12	2.75058648898873e-10	ENSG00000104331	IMPAD1	protein_coding	chr8	56957933	56993844	chr8:56957933	BPNT2	protein_coding	chr8	56957931	56993867	chr8:56957931	ENSG00000104331
5351.09044652709	0.434214430243487	0.0622288457912483	6.97770342230184	3.00044201859843e-12	2.85888270284917e-10	ENSG00000168209	DDIT4	protein_coding	chr10	72273920	72276036	chr10:72273920	DDIT4	protein_coding	chr10	72273919	72276036	chr10:72273919	ENSG00000168209
1383.04163855237	0.600344478867951	0.0861392619539571	6.96946392678458	3.18150935367497e-12	3.01209904668947e-10	ENSG00000144655	CSRNP1	protein_coding	chr3	39141855	39154562	chr3:39141855	CSRNP1	protein_coding	chr3	39141855	39154562	chr3:39141855	ENSG00000144655
1389.16906675961	-0.532580619158076	0.0764877410015319	-6.96295396078451	3.33210740816859e-12	3.11499651037848e-10	ENSG00000140694	PARN	protein_coding	chr16	14435701	14632728	chr16:14435701	PARN	protein_coding	chr16	14435700	14632728	chr16:14435700	ENSG00000140694
3438.68285336218	-0.569715649858534	0.0820123466929853	-6.94670586602373	3.73914146663057e-12	3.4736624224998e-10	ENSG00000129993	CBFA2T3	protein_coding	chr16	88874858	88977204	chr16:88874858	CBFA2T3	protein_coding	chr16	88874858	88977207	chr16:88874858	ENSG00000129993
684.499368782779	-0.653102923086193	0.0940615659664853	-6.94335583695149	3.82893330730913e-12	3.51316448641006e-10	ENSG00000114446	IFT57	protein_coding	chr3	108160812	108222570	chr3:108160812	IFT57	protein_coding	chr3	108160812	108222435	chr3:108160812	ENSG00000114446
1766.29554713233	-0.56430389243023	0.0813853167098126	-6.93373098789197	4.09883764184727e-12	3.73773758947349e-10	ENSG00000169756	LIMS1	protein_coding	chr2	108534355	108687246	chr2:108534355	LIMS1	protein_coding	chr2	108533671	108687246	chr2:108533671	ENSG00000169756
3262.44066269915	0.473458515797425	0.0684727661073299	6.91455220394174	4.69343552764375e-12	4.22807428381192e-10	ENSG00000144867	SRPRB	protein_coding	chr3	133784033	133825772	chr3:133784033	SRPRB	protein_coding	chr3	133784023	133825772	chr3:133784023	ENSG00000144867
915.927006448508	-0.744301732100037	0.107901035983036	-6.89800357632389	5.27384193966594e-12	4.72231244525268e-10	ENSG00000160767	FAM189B	protein_coding	chr1	155247205	155255483	chr1:155247205	FAM189B	protein_coding	chr1	155247205	155255483	chr1:155247205	ENSG00000160767
950.727061852267	-0.626820251611888	0.0909155573254923	-6.89453235564262	5.40422849257576e-12	4.81008696488898e-10	ENSG00000152990	ADGRA3	protein_coding	chr4	22345071	22516054	chr4:22345071	ADGRA3	protein_coding	chr4	22345071	22516066	chr4:22345071	ENSG00000152990
940.803350516095	-0.753469040498757	0.109348510965812	-6.89052858464925	5.55854555774809e-12	4.91798935537903e-10	ENSG00000124208	TMEM189-UBE2V1	protein_coding	chr20	50081124	50153637	chr20:50081124	PEDS1-UBE2V1	protein_coding	chr20	50081124	50153637	chr20:50081124	ENSG00000124208
624.863788116061	-1.09587847534032	0.159950452379857	-6.85136215018502	7.31500676783288e-12	6.43374323059574e-10	ENSG00000188343	FAM92A1	protein_coding	chr8	93698561	93731527	chr8:93698561	CIBAR1	protein_coding	chr8	93698561	93731527	chr8:93698561	ENSG00000188343
4126.80659718152	-0.432137960786099	0.0631047994078219	-6.84794127928937	7.49203035994866e-12	6.55067878060452e-10	ENSG00000108506	INTS2	protein_coding	chr17	61865367	61928016	chr17:61865367	INTS2	protein_coding	chr17	61865367	61928016	chr17:61865367	ENSG00000108506
318.954752286815	-0.94041759807	0.137640692353082	-6.83240967473193	8.34999820049731e-12	7.17424122845041e-10	ENSG00000135631	RAB11FIP5	protein_coding	chr2	73073382	73156721	chr2:73073382	RAB11FIP5	protein_coding	chr2	73073382	73156721	chr2:73073382	ENSG00000135631
493.631953849894	-0.742429385071239	0.108651148319015	-6.83314807581563	8.30711290118408e-12	7.17424122845041e-10	ENSG00000144026	ZNF514	protein_coding	chr2	95147330	95165413	chr2:95147330	ZNF514	protein_coding	chr2	95122087	95165668	chr2:95122087	ENSG00000144026
4506.01213938008	-0.440728313201477	0.0645593643571601	-6.82671394909105	8.68816869621052e-12	7.42189307473983e-10	ENSG00000004897	CDC27	protein_coding	chr17	47117703	47189422	chr17:47117703	CDC27	protein_coding	chr17	47117703	47189422	chr17:47117703	ENSG00000004897
2186.00188868715	-0.473109957666283	0.0694732286298875	-6.8099607143168	9.76254013365432e-12	8.24490889469533e-10	ENSG00000160190	SLC37A1	protein_coding	chr21	42496008	42581440	chr21:42496008	SLC37A1	protein_coding	chr21	42496008	42581440	chr21:42496008	ENSG00000160190
10597.8089810572	-0.426431020963873	0.0628813787555343	-6.78151512265214	1.18922026527913e-11	9.87517878385979e-10	ENSG00000092148	HECTD1	protein_coding	chr14	31100112	31207804	chr14:31100112	HECTD1	protein_coding	chr14	31100117	31207804	chr14:31100117	ENSG00000092148
284.475340573776	-0.931578086461926	0.137651507582591	-6.76765625616543	1.30885264094098e-11	1.0748500361849e-09	ENSG00000163596	ICA1L	protein_coding	chr2	202773150	202871985	chr2:202773150	ICA1L	protein_coding	chr2	202773150	202871766	chr2:202773150	ENSG00000163596
578.850149195907	-0.677703861728435	0.1010945565719	-6.70366323083326	2.03258406754266e-11	1.63309889621373e-09	ENSG00000128791	TWSG1	protein_coding	chr18	9334767	9402420	chr18:9334767	TWSG1	protein_coding	chr18	9334767	9402420	chr18:9334767	ENSG00000128791
1358.92635767982	-0.580027200880383	0.0865947322361258	-6.69818112375207	2.11029610466298e-11	1.68642157525325e-09	ENSG00000121864	ZNF639	protein_coding	chr3	179322991	179338583	chr3:179322991	ZNF639	protein_coding	chr3	179323031	179338583	chr3:179323031	ENSG00000121864
952.735517487818	-0.564700687251901	0.0848653766731525	-6.65407624863046	2.85084859493842e-11	2.25399008059387e-09	ENSG00000012174	MBTPS2	protein_coding	chrX	21839636	21885424	chrX:21839636	MBTPS2	protein_coding	chrX	21839617	21885423	chrX:21839617	ENSG00000012174
294.034106984987	-0.894230936093436	0.134627723965474	-6.64224952895114	3.08931367057232e-11	2.42960626451783e-09	ENSG00000197763	TXNRD3	protein_coding	chr3	126571779	126655155	chr3:126571779	TXNRD3	protein_coding	chr3	126571779	126655124	chr3:126571779	ENSG00000197763
1351.9214598771	-0.531542949376522	0.0801014866417247	-6.63586871681908	3.22596875389496e-11	2.52372629252077e-09	ENSG00000158470	B4GALT5	protein_coding	chr20	49632945	49713878	chr20:49632945	B4GALT5	protein_coding	chr20	49632945	49713878	chr20:49632945	ENSG00000158470
2345.18409220743	-0.44638828307297	0.0673895465022686	-6.62399891736833	3.4960932455238e-11	2.72072931944847e-09	ENSG00000179912	R3HDM2	protein_coding	chr12	57253762	57431005	chr12:57253762	R3HDM2	protein_coding	chr12	57253762	57431043	chr12:57253762	ENSG00000179912
5253.45635637064	0.415625716558232	0.0628321508439343	6.6148573775643	3.71910134542354e-11	2.87920429158205e-09	ENSG00000124145	SDC4	protein_coding	chr20	45325288	45348424	chr20:45325288	SDC4	protein_coding	chr20	45325288	45348424	chr20:45325288	ENSG00000124145
3885.72730796464	0.439310757098487	0.0665095265225311	6.60523055971033	3.96899154453365e-11	3.05674043098177e-09	ENSG00000181026	AEN	protein_coding	chr15	88621296	88632282	chr15:88621296	AEN	protein_coding	chr15	88621337	88632281	chr15:88621337	ENSG00000181026
409.199794905783	-0.783657926907106	0.118662881880854	-6.60406956653852	4.00021662575747e-11	3.06490824357006e-09	ENSG00000168016	TRANK1	protein_coding	chr3	36826820	36945057	chr3:36826820	TRANK1	protein_coding	chr3	36826819	36945057	chr3:36826819	ENSG00000168016
945.773576225131	-0.557079416663871	0.084628122747577	-6.58267486714186	4.62058854677459e-11	3.52207323893628e-09	ENSG00000083097	DOPEY1	protein_coding	chr6	83067666	83171350	chr6:83067666	DOP1A	protein_coding	chr6	83067666	83171350	chr6:83067666	ENSG00000083097
1539.10565569361	-0.54648637506085	0.0831158200623632	-6.57499829335512	4.86537260733592e-11	3.68973971609393e-09	ENSG00000074211	PPP2R2C	protein_coding	chr4	6320578	6563600	chr4:6320578	PPP2R2C	protein_coding	chr4	6320578	6563600	chr4:6320578	ENSG00000074211
3382.94540648039	-0.479004770648661	0.0728805002038356	-6.57246820904026	4.94879561385928e-11	3.73395421342154e-09	ENSG00000100731	PCNX	protein_coding	chr14	70907405	71115382	chr14:70907405	PCNX1	protein_coding	chr14	70907405	71115382	chr14:70907405	ENSG00000100731
5953.53553110522	0.480981253888695	0.0732656184897262	6.56489720285568	5.20687701952681e-11	3.90883939486094e-09	ENSG00000167470	MIDN	protein_coding	chr19	1248553	1259140	chr19:1248553	MIDN	protein_coding	chr19	1248553	1259143	chr19:1248553	ENSG00000167470
366.068273606212	-0.894130528188628	0.136776352765135	-6.53717188762873	6.26929837376301e-11	4.65934255138067e-09	ENSG00000172379	ARNT2	protein_coding	chr15	80404350	80597937	chr15:80404350	ARNT2	protein_coding	chr15	80404350	80597933	chr15:80404350	ENSG00000172379
2276.62122542758	0.627351266574368	0.0963129899176035	6.51367242477958	7.33353349182532e-11	5.42316625982545e-09	ENSG00000123358	NR4A1	protein_coding	chr12	52022832	52059507	chr12:52022832	NR4A1	protein_coding	chr12	52022832	52059507	chr12:52022832	ENSG00000123358
714.127646926457	-0.622320302517202	0.0956874057614659	-6.50368037010588	7.83783421155482e-11	5.73899348377097e-09	ENSG00000205213	LGR4	protein_coding	chr11	27365961	27472775	chr11:27365961	LGR4	protein_coding	chr11	27365961	27472790	chr11:27365961	ENSG00000205213
3417.36663569818	-0.413995590667353	0.0638132555815573	-6.48761118508114	8.72079806192574e-11	6.35421286237569e-09	ENSG00000132612	VPS4A	protein_coding	chr16	69311356	69326939	chr16:69311356	VPS4A	protein_coding	chr16	69311350	69326939	chr16:69311350	ENSG00000132612
324.285270029093	-0.804029520294292	0.124043517336872	-6.48183425910716	9.06141519340339e-11	6.57018904559746e-09	ENSG00000152778	IFIT5	protein_coding	chr10	89414586	89421001	chr10:89414586	IFIT5	protein_coding	chr10	89414568	89421605	chr10:89414568	ENSG00000152778
711.164003837246	-0.684846978263014	0.105755922941766	-6.47573165845398	9.43536027826205e-11	6.74265361423496e-09	ENSG00000138796	HADH	protein_coding	chr4	107989714	108035175	chr4:107989714	HADH	protein_coding	chr4	107989714	108035241	chr4:107989714	ENSG00000138796
1553.24585591025	-0.567901380338243	0.087760157330283	-6.47106155702252	9.73167757028135e-11	6.88817406688867e-09	ENSG00000157500	APPL1	protein_coding	chr3	57227737	57273468	chr3:57227737	APPL1	protein_coding	chr3	57227726	57278105	chr3:57227726	ENSG00000157500
1359.41306796434	-0.532897266919593	0.0824068261157033	-6.46666413497565	1.00189993557223e-10	7.02464181242716e-09	ENSG00000136848	DAB2IP	protein_coding	chr9	121567057	121785530	chr9:121567057	DAB2IP	protein_coding	chr9	121567057	121785530	chr9:121567057	ENSG00000136848
1535.78253589856	0.545180287556494	0.084465741033297	6.4544545621352	1.08609357379578e-10	7.57919947460119e-09	ENSG00000120129	DUSP1	protein_coding	chr5	172768090	172771195	chr5:172768090	DUSP1	protein_coding	chr5	172768096	172771195	chr5:172768096	ENSG00000120129
627.781907770717	-0.7057381561063	0.109443175504694	-6.44844370470619	1.13004522413559e-10	7.81255451700066e-09	ENSG00000153006	SREK1IP1	protein_coding	chr5	64718144	64768685	chr5:64718144	SREK1IP1	protein_coding	chr5	64718148	64768691	chr5:64718148	ENSG00000153006
1710.68487014179	-0.47045031895029	0.0730321234520383	-6.44169026879307	1.18150208392039e-10	8.13048471082992e-09	ENSG00000048140	TSPAN17	protein_coding	chr5	176647387	176659054	chr5:176647387	TSPAN17	protein_coding	chr5	176647387	176659054	chr5:176647387	ENSG00000048140
7637.21363420288	-0.428120582260762	0.0665235364353349	-6.43562572288866	1.22965698149203e-10	8.4228669921187e-09	ENSG00000165671	NSD1	protein_coding	chr5	177133025	177300215	chr5:177133025	NSD1	protein_coding	chr5	177131830	177300213	chr5:177131830	ENSG00000165671
15919.1219493866	0.359185432944028	0.0558295696503136	6.43360561784324	1.24611934123899e-10	8.49647609549371e-09	ENSG00000058262	SEC61A1	protein_coding	chr3	128051641	128071683	chr3:128051641	SEC61A1	protein_coding	chr3	128051641	128071705	chr3:128051641	ENSG00000058262
2556.98032083605	0.440154941211963	0.0684452955123134	6.43075521724906	1.26971494295373e-10	8.61782781372798e-09	ENSG00000157557	ETS2	protein_coding	chr21	38805307	38824955	chr21:38805307	ETS2	protein_coding	chr21	38805183	38824955	chr21:38805183	ENSG00000157557
2621.15132175079	0.534632131037494	0.0833824683828281	6.41180504015394	1.43806669023694e-10	9.67213723243524e-09	ENSG00000163659	TIPARP	protein_coding	chr3	156673235	156706770	chr3:156673235	TIPARP	protein_coding	chr3	156673235	156706770	chr3:156673235	ENSG00000163659
4343.68177844024	0.521574103730995	0.0813446869800499	6.41190129428998	1.43715880224156e-10	9.67213723243524e-09	ENSG00000128016	ZFP36	protein_coding	chr19	39406813	39409412	chr19:39406813	ZFP36	protein_coding	chr19	39406847	39409412	chr19:39406847	ENSG00000128016
4021.59514903041	-0.53949111643901	0.0845756395670128	-6.37880031650898	1.78480568360895e-10	1.1843460571948e-08	ENSG00000187720	THSD4	protein_coding	chr15	71096952	71783383	chr15:71096952	THSD4	protein_coding	chr15	71096952	71783383	chr15:71096952	ENSG00000187720
2426.13753496992	-0.43098370073258	0.067652912439667	-6.37051215078039	1.88398015691233e-10	1.23909208196216e-08	ENSG00000122642	FKBP9	protein_coding	chr7	32957404	33006931	chr7:32957404	FKBP9	protein_coding	chr7	32957404	33006930	chr7:32957404	ENSG00000122642
11968.6289784834	0.372946032718649	0.0585546109325678	6.36920008141012	1.90016596005746e-10	1.24423201895568e-08	ENSG00000189060	H1F0	protein_coding	chr22	37805093	37807436	chr22:37805093	H1-0	protein_coding	chr22	37805229	37807432	chr22:37805229	ENSG00000189060
1195.96522649322	-0.605660688734629	0.0951842913314012	-6.36303196948657	1.97809497860928e-10	1.28957911237054e-08	ENSG00000138767	CNOT6L	protein_coding	chr4	77713387	77819615	chr4:77713387	CNOT6L	protein_coding	chr4	77713387	77819615	chr4:77713387	ENSG00000138767
7243.76911705995	0.43223234339234	0.0679901406239102	6.35727973829688	2.05357821047537e-10	1.33294264281685e-08	ENSG00000136826	KLF4	protein_coding	chr9	107484852	107490482	chr9:107484852	KLF4	protein_coding	chr9	107484852	107490482	chr9:107484852	ENSG00000136826
907.460566213833	0.558363430332841	0.0879560382124813	6.34821032961904	2.17834131735757e-10	1.40777675396535e-08	ENSG00000068028	RASSF1	protein_coding	chr3	50329782	50340980	chr3:50329782	RASSF1	protein_coding	chr3	50329782	50340980	chr3:50329782	ENSG00000068028
1104.01337469761	-0.535599796894069	0.0843874200525953	-6.34691517480035	2.19675172460493e-10	1.4135289019276e-08	ENSG00000139168	ZCRB1	protein_coding	chr12	42312078	42326118	chr12:42312078	ZCRB1	protein_coding	chr12	42312086	42326257	chr12:42312086	ENSG00000139168
817.54626979122	-0.650100484656419	0.102442299412939	-6.34601613183148	2.20962075018681e-10	1.41376524487754e-08	ENSG00000113391	FAM172A	protein_coding	chr5	93618069	94111699	chr5:93618069	FAM172A	protein_coding	chr5	93617725	94111699	chr5:93617725	ENSG00000113391
1498.60391693159	0.544043262834695	0.0860122826678904	6.32518107832748	2.52935794509702e-10	1.59306680067467e-08	ENSG00000184545	DUSP8	protein_coding	chr11	1554044	1571920	chr11:1554044	DUSP8	protein_coding	chr11	1554051	1572271	chr11:1554051	ENSG00000184545
681.070315890705	-0.702207082021954	0.111172286457184	-6.31638607426138	2.6775066375902e-10	1.67925985911986e-08	ENSG00000235106	LINC00094	antisense	chr9	134025439	134034666	chr9:134025439	BRD3OS	protein_coding	chr9	134025481	134034666	chr9:134025481	ENSG00000235106
2332.07236149175	-0.442443542239307	0.0701224808647177	-6.30958198830531	2.79790117268237e-10	1.74008380881802e-08	ENSG00000130024	PHF10	protein_coding	chr6	169703905	169725566	chr6:169703905	PHF10	protein_coding	chr6	169703902	169725566	chr6:169703902	ENSG00000130024
