Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
AC072062.1	105.102472765436	-0.0666177251659661	0.0849472718915836	-0.784224421603426	0.432908437631904	0.760931556341344	ENSG00000229267	antisense	chr2	214810229	214963274	chr2:214810229	SNHG31	lncRNA	chr2	214810181	214963575	chr2:214810181	ENSG00000229267
AC074117.10	252.561044697547	0.127081642299454	0.0621405342811789	2.04506838844391	0.0408481162839865	0.272283938223693	ENSG00000234072	antisense	chr2	27356246	27367622	chr2:27356246	GTF3C2-AS2	lncRNA	chr2	27356246	27367622	chr2:27356246	ENSG00000234072
AC078883.3	26.3416534675101	0.359302744547398	0.100554578998578	3.57321116676823	0.000352630165144491	0.016374908455851	ENSG00000232788	antisense	chr2	172464262	172466022	chr2:172464262	ITGA6-AS1	lncRNA	chr2	172464262	172466022	chr2:172464262	ENSG00000232788
AC079610.2	133.225176878724	0.132635429623966	0.0530382190533498	2.50075194814801	0.0123929946697191	0.14770310176151	ENSG00000196096	lincRNA	chr2	213276552	213284205	chr2:213276552	SPAG16-DT	lncRNA	chr2	213276552	213284205	chr2:213276552	ENSG00000196096
AC079630.4	127.337263524251	0.254536577005042	0.113287274591981	2.24682408436242	0.024651271916584	0.210078042157153	ENSG00000225342	antisense	chr12	40186009	40224915	chr12:40186009	LRRK2-DT	lncRNA	chr12	40186009	40224915	chr12:40186009	ENSG00000225342
AC079767.4	745.383074070271	-0.118228805204286	0.133896010004479	-0.882989756007898	0.377241806337331	0.722849546682249	ENSG00000224137	lincRNA	chr2	207662375	207667024	chr2:207662375	LINC01857	lncRNA	chr2	207662375	207679116	chr2:207662375	ENSG00000224137
AC084219.4	222.98950074458	0.0322194156349686	0.0508965268849566	0.633037608004085	0.526709084212165	0.816842777391526	ENSG00000186019	antisense	chr19	44105463	44113145	chr19:44105463	ZNF225-AS1	lncRNA	chr19	44103007	44113183	chr19:44103007	ENSG00000186019
AC091729.9	257.34262117414	-0.000626788824066202	0.0684792938666398	-0.00915296856429103	0.992697089666298	0.998157385092879	ENSG00000229043	antisense	chr7	1160374	1165267	chr7:1160374	ZFAND2A-DT	lncRNA	chr7	1160374	1165607	chr7:1160374	ENSG00000229043
AC093110.3	40.7315508048052	0.019540233535301	0.0840092471424038	0.232596222439399	0.816074960928524	0.944218548186971	ENSG00000238018	antisense	chr2	54661011	54680045	chr2:54661011	SPTBN1-AS2	lncRNA	chr2	54661011	54680045	chr2:54661011	ENSG00000238018
AC093388.3	37.2453795473762	0.168659863108853	0.0801941587065981	2.10314399239375	0.0354531843952407	0.253804125905035	ENSG00000233654	antisense	chr2	190534855	190568102	chr2:190534855	NEMP2-DT	lncRNA	chr2	190534855	190569776	chr2:190534855	ENSG00000233654
AC093495.4	28.6178966845319	0.208363172919041	0.114658408798128	1.81725156578696	0.0691786024914229	0.349522661735291	ENSG00000228242	antisense	chr3	14144637	14165978	chr3:14144637	XPC-AS1	lncRNA	chr3	14144637	14165978	chr3:14144637	ENSG00000228242
AC093627.9	26.6202923690095	0.00626443177294794	0.101156924300984	0.0619278592764311	0.950620281576932	0.988233931484742	ENSG00000242474	lincRNA	chr7	135853	149466	chr7:135853	LINC03015	lncRNA	chr7	135853	149527	chr7:135853	ENSG00000242474
AC093673.5	50.2996322365878	0.0312157812010093	0.0658753835395351	0.473861092319487	0.635598965975204	0.869359934369775	ENSG00000232533	antisense	chr7	143379692	143380495	chr7:143379692	FAM131B-AS2	lncRNA	chr7	143379683	143381036	chr7:143379683	ENSG00000232533
AC093818.1	363.883320990154	0.194610115887085	0.0492181121600687	3.95403454838267	7.68443062343125e-05	0.00573196695755829	ENSG00000225205	antisense	chr2	172480840	172556596	chr2:172480840	PDK1-AS1	lncRNA	chr2	172480840	172556596	chr2:172480840	ENSG00000225205
AC104024.2	21.0819150646794	-0.164534053920699	0.120034075868765	-1.3707278764789	0.170459801435463	0.523830416202409	ENSG00000230969	lincRNA	chr17	16988329	16990177	chr17:16988329	LINC02090	lncRNA	chr17	16988329	16990177	chr17:16988329	ENSG00000230969
AC104653.1	64.7192660449494	0.14942964541731	0.103380224833373	1.44543741956606	0.148335059119467	0.495557460054456	ENSG00000228857	lincRNA	chr2	113831049	113843356	chr2:113831049	ACTR3-AS1	lncRNA	chr2	113831049	113891020	chr2:113831049	ENSG00000228857
AC104699.1	3737.40438336545	0.171352427834951	0.0731269732512101	2.34321783353881	0.0191182172445909	0.184281724186814	ENSG00000224220	antisense	chr2	25421117	25427643	chr2:25421117	DTNB-AS1	lncRNA	chr2	25421117	25427643	chr2:25421117	ENSG00000224220
AC104820.2	182.54949838085	0.568604490577244	0.153649483199323	3.70065996147621	0.00021503947375666	0.0115330468177177	ENSG00000234663	lincRNA	chr2	181101932	181399559	chr2:181101932	LINC01934	lncRNA	chr2	181086076	181409321	chr2:181086076	ENSG00000234663
AC137934.1	47.3023000518273	-0.0170915915104765	0.0544825771128306	-0.313707471566199	0.753743225556986	0.920627335449058	ENSG00000260923	lincRNA	chr16	90185997	90222678	chr16:90185997	LINC02193	lncRNA	chr16	90173217	90222851	chr16:90173217	ENSG00000260923
AC144652.1	232.574314099658	0.00225626545131903	0.0471907489668566	0.0478116050436849	0.961866387647472	0.989970020182172	ENSG00000273117	lincRNA	chr7	155295918	155297541	chr7:155295918	INSIG1-DT	lncRNA	chr7	155295918	155297541	chr7:155295918	ENSG00000273117
AC147651.4	805.614026916966	-0.223124913794355	0.0833609851529195	-2.67661080762241	0.00743709690096885	0.111141140676655	ENSG00000237181	antisense	chr7	603185	608482	chr7:603185	PRKAR1B-AS1	lncRNA	chr7	602792	608482	chr7:602792	ENSG00000237181
AC159540.1	88.603592416552	0.137951665982254	0.104720679384314	1.31732974607609	0.187728118554911	0.543994668824652	ENSG00000230606	lincRNA	chr2	97416165	97433527	chr2:97416165	LINC02969	lncRNA	chr2	97416165	97433527	chr2:97416165	ENSG00000230606
ACAA1	3116.55760388621	0.0400516162605165	0.0380906087711383	1.05148270276174	0.29303694959962	0.656651686611442	ENSG00000060971	protein_coding	chr3	38103129	38137242	chr3:38103129	ACAA1	protein_coding	chr3	38103129	38137242	chr3:38103129	ENSG00000060971
ACAA2	5530.51032199516	-0.0434763671576744	0.0269375151020153	-1.61397096179899	0.106533725006156	0.428243115790414	ENSG00000167315	protein_coding	chr18	49782167	49813960	chr18:49782167	ACAA2	protein_coding	chr18	49782164	49813953	chr18:49782164	ENSG00000167315
ACACA	3717.44429939256	-0.0289026470468437	0.0405116257923652	-0.713440808201054	0.475573028625754	0.787665893597503	ENSG00000278540	protein_coding	chr17	37084988	37406818	chr17:37084988	ACACA	protein_coding	chr17	37084992	37406836	chr17:37084992	ENSG00000278540
ACAD10	1108.35326041555	-0.0388959094645228	0.0398675011301202	-0.975629481706758	0.329248109281292	0.685759642198811	ENSG00000111271	protein_coding	chr12	111686056	111757107	chr12:111686056	ACAD10	protein_coding	chr12	111686053	111757107	chr12:111686053	ENSG00000111271
ACAD11	1345.08760257289	0.0223805312657842	0.0426149472216282	0.525180311719957	0.599457850198345	0.853343947104395	ENSG00000240303	protein_coding	chr3	132558138	132660723	chr3:132558138	ACAD11	protein_coding	chr3	132558138	132660082	chr3:132558138	ENSG00000240303
ACAD8	937.268251352291	-0.136284496863677	0.0376200744700555	-3.62265356418037	0.000291596242969602	0.0143902191540018	ENSG00000151498	protein_coding	chr11	134253495	134265855	chr11:134253495	ACAD8	protein_coding	chr11	134253548	134265855	chr11:134253548	ENSG00000151498
ACAD9	2763.05501852312	-0.00625392241287603	0.0380440950118724	-0.164386152724211	0.869427163811551	0.964057681256738	ENSG00000177646	protein_coding	chr3	128879596	128916067	chr3:128879596	ACAD9	protein_coding	chr3	128879596	128924003	chr3:128879596	ENSG00000177646
ACADM	16983.1482247455	-0.0299776213757822	0.0362262001203785	-0.827512167331034	0.407946828576458	0.745163688781643	ENSG00000117054	protein_coding	chr1	75724347	75787575	chr1:75724347	ACADM	protein_coding	chr1	75724431	75787575	chr1:75724431	ENSG00000117054
ACADS	1195.11740389413	0.00894148290448077	0.0402208652524063	0.222309561178469	0.824072909580102	0.947817120248141	ENSG00000122971	protein_coding	chr12	120725735	120740008	chr12:120725735	ACADS	protein_coding	chr12	120725774	120740008	chr12:120725774	ENSG00000122971
ACADSB	2743.47213802089	0.036093250067362	0.0372632275445822	0.968602358026544	0.332743626406413	0.688894485105891	ENSG00000196177	protein_coding	chr10	123008979	123058311	chr10:123008979	ACADSB	protein_coding	chr10	123008979	123058290	chr10:123008979	ENSG00000196177
ACADVL	9192.00760808888	0.0402428935120291	0.0368053564719186	1.09339773798233	0.274219206282604	0.639489285352684	ENSG00000072778	protein_coding	chr17	7217125	7225273	chr17:7217125	ACADVL	protein_coding	chr17	7217125	7225266	chr17:7217125	ENSG00000072778
ACAP1	7737.50645910423	-0.0023475968527616	0.0404547906215006	-0.0580301323204457	0.95372462684088	0.988334219471259	ENSG00000072818	protein_coding	chr17	7336529	7351478	chr17:7336529	ACAP1	protein_coding	chr17	7336529	7351477	chr17:7336529	ENSG00000072818
ACAP2	5819.10241886781	-0.0386997875926251	0.0344249814817884	-1.12417744111491	0.260937757595043	0.627187073313571	ENSG00000114331	protein_coding	chr3	195274736	195443078	chr3:195274736	ACAP2	protein_coding	chr3	195274745	195443044	chr3:195274745	ENSG00000114331
ACAP3	970.87249935389	0.0503823848133097	0.043705621115126	1.15276670432383	0.249006154099551	0.614990187525479	ENSG00000131584	protein_coding	chr1	1292376	1309609	chr1:1292376	ACAP3	protein_coding	chr1	1292390	1309609	chr1:1292390	ENSG00000131584
ACAT1	5490.59954102921	0.00063795365450508	0.0374025283902676	0.0170564312617721	0.986391596667342	0.995945119074677	ENSG00000075239	protein_coding	chr11	108121516	108147776	chr11:108121516	ACAT1	protein_coding	chr11	108116695	108147603	chr11:108116695	ENSG00000075239
ACAT2	8199.64379323101	-0.170569207940074	0.0466968930927125	-3.65268857612056	0.000259508888307139	0.0132604955170801	ENSG00000120437	protein_coding	chr6	159760328	159779055	chr6:159760328	ACAT2	protein_coding	chr6	159762045	159779112	chr6:159762045	ENSG00000120437
ACBD3	3581.32674909893	-0.0169587728995074	0.0351739900288884	-0.482139583413175	0.629706792153477	0.867616434061576	ENSG00000182827	protein_coding	chr1	226144679	226186730	chr1:226144679	ACBD3	protein_coding	chr1	226144679	226186741	chr1:226144679	ENSG00000182827
ACBD4	512.711155462695	0.076497585127767	0.035161032752268	2.17563533092846	0.0295825392997514	0.229980100372251	ENSG00000181513	protein_coding	chr17	45132600	45144181	chr17:45132600	ACBD4	protein_coding	chr17	45132600	45144181	chr17:45132600	ENSG00000181513
ACBD5	2905.3436965645	-0.0529424037130318	0.0343724554152778	-1.54025666986537	0.123497801205638	0.458030564894407	ENSG00000107897	protein_coding	chr10	27195214	27242130	chr10:27195214	ACBD5	protein_coding	chr10	27168135	27243046	chr10:27168135	ENSG00000107897
ACBD6	3495.21811598832	0.0332729345322171	0.0313239361739273	1.06222073584456	0.288135488404486	0.651784628145271	ENSG00000230124	protein_coding	chr1	180269653	180502954	chr1:180269653	ACBD6	protein_coding	chr1	180269653	180502954	chr1:180269653	ENSG00000230124
ACD	1301.14667299956	0.0794073323600648	0.0349448235299537	2.27236323834914	0.0230645801622737	0.203366294786787	ENSG00000102977	protein_coding	chr16	67657512	67660815	chr16:67657512	ACD	protein_coding	chr16	67657512	67660810	chr16:67657512	ENSG00000102977
ACER2	260.45497588694	-0.195421286526244	0.0623608561840715	-3.13371718228845	0.0017260713158103	0.046238760800623	ENSG00000177076	protein_coding	chr9	19409059	19452020	chr9:19409059	ACER2	protein_coding	chr9	19409009	19452505	chr9:19409009	ENSG00000177076
ACER3	1021.36285775407	-0.0567904499107015	0.0554634814991467	-1.02392508323833	0.305870661630002	0.669743163554633	ENSG00000078124	protein_coding	chr11	76860867	77026797	chr11:76860867	ACER3	protein_coding	chr11	76860859	77026797	chr11:76860859	ENSG00000078124
ACHE	430.911313665318	0.0940665610612254	0.09922095644012	0.948051343548524	0.343103316686499	0.698016452190083	ENSG00000087085	protein_coding	chr7	100889994	100896974	chr7:100889994	ACHE	protein_coding	chr7	100889994	100896974	chr7:100889994	ENSG00000087085
ACIN1	9306.07148154347	0.0145011525947303	0.0237239003286812	0.611246565439286	0.541036360110138	0.824095665095594	ENSG00000100813	protein_coding	chr14	23058564	23095614	chr14:23058564	ACIN1	protein_coding	chr14	23058564	23095614	chr14:23058564	ENSG00000100813
ACKR3	1050.19710858263	0.0425128575010091	0.133710570392176	0.317946871188402	0.750525237836151	0.919445661605117	ENSG00000144476	protein_coding	chr2	236567787	236582358	chr2:236567787	ACKR3	protein_coding	chr2	236567787	236582354	chr2:236567787	ENSG00000144476
ACLY	16672.4141389408	-0.103442004970686	0.0300359610334694	-3.44393857933892	0.000573305925149969	0.0216766304898852	ENSG00000131473	protein_coding	chr17	41866908	41930542	chr17:41866908	ACLY	protein_coding	chr17	41866917	41930542	chr17:41866917	ENSG00000131473
ACO1	1472.26137648004	0.0250796910885022	0.039329087411409	0.637688101586277	0.523676732406179	0.815306220824063	ENSG00000122729	protein_coding	chr9	32384603	32454769	chr9:32384603	ACO1	protein_coding	chr9	32384603	32454769	chr9:32384603	ENSG00000122729
ACO2	11700.9305455844	-0.0428088971409979	0.0254988471338722	-1.67885618185974	0.0931800760888842	0.403195268397276	ENSG00000100412	protein_coding	chr22	41469125	41528989	chr22:41469125	ACO2	protein_coding	chr22	41447830	41529273	chr22:41447830	ENSG00000100412
ACOT1	113.233934079184	-0.310620220725652	0.172082394211346	-1.80506682365285	0.0710642258556975	0.35474714899273	ENSG00000184227	protein_coding	chr14	73537114	73543794	chr14:73537114	ACOT1	protein_coding	chr14	73537143	73543796	chr14:73537143	ENSG00000184227
ACOT13	1981.93730557509	-0.00500566373429008	0.0261833219219197	-0.191177565215647	0.848386479797344	0.95760178526561	ENSG00000112304	protein_coding	chr6	24667035	24705065	chr6:24667035	ACOT13	protein_coding	chr6	24667035	24705065	chr6:24667035	ENSG00000112304
ACOT2	1029.00299409307	-0.155359355516937	0.0730648061437123	-2.12632269510657	0.0334763996052791	0.246100362773672	ENSG00000119673	protein_coding	chr14	73567620	73575658	chr14:73567620	ACOT2	protein_coding	chr14	73567620	73575658	chr14:73567620	ENSG00000119673
ACOT4	137.796457077748	-0.224433645014265	0.092143511596302	-2.43569667713068	0.0148631420900616	0.161314410581838	ENSG00000177465	protein_coding	chr14	73591706	73596496	chr14:73591706	ACOT4	protein_coding	chr14	73591873	73595766	chr14:73591873	ENSG00000177465
ACOT7	3401.6259288996	0.0189240090585467	0.0421654491768675	0.448803687093855	0.653573278716122	0.876909933276581	ENSG00000097021	protein_coding	chr1	6264269	6394391	chr1:6264269	ACOT7	protein_coding	chr1	6264269	6393767	chr1:6264269	ENSG00000097021
ACOT8	897.170413746394	0.00537688548548549	0.0298068338542243	0.180391030854942	0.85684559516651	0.960246439793644	ENSG00000101473	protein_coding	chr20	45841721	45857406	chr20:45841721	ACOT8	protein_coding	chr20	45841721	45857405	chr20:45841721	ENSG00000101473
ACOX1	2177.2777779088	-0.0160331235131858	0.0287993208345321	-0.556718806158826	0.577719565814907	0.842953446782948	ENSG00000161533	protein_coding	chr17	75941507	75979363	chr17:75941507	ACOX1	protein_coding	chr17	75941507	75979177	chr17:75941507	ENSG00000161533
ACOX3	1373.26554455259	-0.0215569308656327	0.0432036292683616	-0.498961111154127	0.617806780825525	0.862398716931591	ENSG00000087008	protein_coding	chr4	8366282	8440723	chr4:8366282	ACOX3	protein_coding	chr4	8366282	8440723	chr4:8366282	ENSG00000087008
ACOXL	534.891949782638	0.415697570775418	0.143220604355451	2.90249837058167	0.00370199085707941	0.0740341129954295	ENSG00000153093	protein_coding	chr2	110732573	111118222	chr2:110732573	ACOXL	protein_coding	chr2	110732539	111120610	chr2:110732539	ENSG00000153093
ACP1	6611.92259762646	-0.0209316133570966	0.0191409013951496	-1.09355421278127	0.274150539967448	0.639489285352684	ENSG00000143727	protein_coding	chr2	264140	278283	chr2:264140	ACP1	protein_coding	chr2	264140	278283	chr2:264140	ENSG00000143727
ACP2	965.710794912802	0.155583599766854	0.057650524042685	2.69873695600162	0.00696031673411892	0.10722605447137	ENSG00000134575	protein_coding	chr11	47239302	47248906	chr11:47239302	ACP2	protein_coding	chr11	47239302	47248906	chr11:47239302	ENSG00000134575
ACP5	2913.66727059742	-0.130876263850771	0.0790049440875023	-1.65655789472895	0.0976088909867804	0.409960155328942	ENSG00000102575	protein_coding	chr19	11574660	11579008	chr19:11574660	ACP5	protein_coding	chr19	11574653	11579993	chr19:11574653	ENSG00000102575
ACP6	457.096353449848	0.0288128891869831	0.0824665337901334	0.349388871615583	0.726797386728057	0.910033146466089	ENSG00000162836	protein_coding	chr1	147629652	147670496	chr1:147629652	ACP6	protein_coding	chr1	147629652	147670524	chr1:147629652	ENSG00000162836
ACRBP	71.569376984222	-0.4132525448354	0.099603371461097	-4.14898149302916	3.33957805639332e-05	0.00302051453616229	ENSG00000111644	protein_coding	chr12	6638075	6647460	chr12:6638075	ACRBP	protein_coding	chr12	6638075	6647433	chr12:6638075	ENSG00000111644
ACSF2	790.007069666567	0.0292262999970109	0.0552397694798084	0.529080774091461	0.596749417878172	0.851543147121191	ENSG00000167107	protein_coding	chr17	50426158	50474845	chr17:50426158	ACSF2	protein_coding	chr17	50426158	50474845	chr17:50426158	ENSG00000167107
ACSF3	1683.30409516885	-0.0205925673083986	0.0389072304472615	-0.529273532751495	0.59661571321563	0.851445966444077	ENSG00000176715	protein_coding	chr16	89088375	89155846	chr16:89088375	ACSF3	protein_coding	chr16	89088375	89164121	chr16:89088375	ENSG00000176715
ACSL1	8280.22255556572	0.0179753526753767	0.0377837780957185	0.475742595932023	0.634257770464217	0.868861850530906	ENSG00000151726	protein_coding	chr4	184755595	184826818	chr4:184755595	ACSL1	protein_coding	chr4	184755595	184826818	chr4:184755595	ENSG00000151726
ACSL3	5437.96801958661	-0.0192298545758399	0.0495066075598241	-0.388430060625795	0.697697802017362	0.896931435457938	ENSG00000123983	protein_coding	chr2	222860934	222944639	chr2:222860934	ACSL3	protein_coding	chr2	222860942	222944639	chr2:222860942	ENSG00000123983
ACSL5	5626.08567894369	-0.0313021612885799	0.034231960806264	-0.91441333044679	0.36049969987835	0.710208642578662	ENSG00000197142	protein_coding	chr10	112374018	112428380	chr10:112374018	ACSL5	protein_coding	chr10	112374116	112428379	chr10:112374116	ENSG00000197142
