Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
AC091729.9	248.378534110131	0.0368316373374522	0.140347900542601	0.262430981831983	0.792989189399151	0.972260559644234	ENSG00000229043	antisense	chr7	1160374	1165267	chr7:1160374	ZFAND2A-DT	lncRNA	chr7	1160374	1165607	chr7:1160374	ENSG00000229043
AC092614.2	40.1302863581977	0.111826804659742	0.147823221168658	0.756490108764131	0.449355400575417	0.885652185270654	ENSG00000227542	lincRNA	chr2	191229165	191246172	chr2:191229165	MYO1B-AS1	lncRNA	chr2	191229165	191246172	chr2:191229165	ENSG00000227542
AC093110.3	37.0010467730826	-0.056644094648882	0.178883160787368	-0.316654146760145	0.751506045136516	0.967792611828383	ENSG00000238018	antisense	chr2	54661011	54680045	chr2:54661011	SPTBN1-AS2	lncRNA	chr2	54661011	54680045	chr2:54661011	ENSG00000238018
AC093388.3	12.7129459628031	-0.290927229037203	0.246731651964276	-1.17912406746795	0.238348776322809	NA	ENSG00000233654	antisense	chr2	190534855	190568102	chr2:190534855	NEMP2-DT	lncRNA	chr2	190534855	190569776	chr2:190534855	ENSG00000233654
AC093495.4	25.7780440363924	0.110516695030962	0.210620436281886	0.524719713727354	0.599778050906505	0.941393295130669	ENSG00000228242	antisense	chr3	14144637	14165978	chr3:14144637	XPC-AS1	lncRNA	chr3	14144637	14165978	chr3:14144637	ENSG00000228242
AC093627.10	213.76126869862	-0.368744690005422	0.251861419331863	-1.46407770981211	0.143172716860282	0.63480122853921	ENSG00000240859	lincRNA	chr7	149597	155465	chr7:149597	LINC03014	lncRNA	chr7	149549	155465	chr7:149549	ENSG00000240859
AC093627.9	21.3812659261754	-0.195574220105371	0.211384593837642	-0.925205647936599	0.35485894618883	0.8341947154235	ENSG00000242474	lincRNA	chr7	135853	149466	chr7:135853	LINC03015	lncRNA	chr7	135853	149527	chr7:135853	ENSG00000242474
AC093673.5	591.991712619277	0.0496416480980654	0.0779848717486005	0.636554846920759	0.524414844525188	0.914213569230527	ENSG00000232533	antisense	chr7	143379692	143380495	chr7:143379692	FAM131B-AS2	lncRNA	chr7	143379683	143381036	chr7:143379683	ENSG00000232533
AC093818.1	62.8681973768001	-0.0354287800486674	0.211429252614027	-0.167568014409738	0.866923136144822	0.983994431448667	ENSG00000225205	antisense	chr2	172480840	172556596	chr2:172480840	PDK1-AS1	lncRNA	chr2	172480840	172556596	chr2:172480840	ENSG00000225205
AC098820.3	18.3281603553208	0.321187728873208	0.218392505585637	1.4706902510776	0.141374903883896	0.633285966168047	ENSG00000232485	processed_transcript	chr2	216479030	216498761	chr2:216479030	RPL37A-DT	lncRNA	chr2	216479030	216498770	chr2:216479030	ENSG00000232485
AC104653.1	12.6962765846292	0.468334166521205	0.262463401527654	1.78437894119824	0.0743621106157608	NA	ENSG00000228857	lincRNA	chr2	113831049	113843356	chr2:113831049	ACTR3-AS1	lncRNA	chr2	113831049	113891020	chr2:113831049	ENSG00000228857
AC104654.2	19.1657960531974	-0.401255846549093	0.370172495699539	-1.08396990919278	0.278378140836452	0.778120484225928	ENSG00000234362	lincRNA	chr2	41931599	41933723	chr2:41931599	LINC01914	lncRNA	chr2	41931599	41934660	chr2:41931599	ENSG00000234362
AC108142.1	513.795616128251	-0.353002327907396	0.262113597401736	-1.34675320703167	0.17805972975112	0.685097813700881	ENSG00000177822	antisense	chr4	181874438	182145249	chr4:181874438	TENM3-AS1	lncRNA	chr4	181874438	182145249	chr4:181874438	ENSG00000177822
AC133644.2	74.8708472006405	-0.253894005603395	0.284338576868076	-0.892928453113816	0.371895488724368	0.847848148291706	ENSG00000280721	lincRNA	chr2	87439523	87459044	chr2:87439523	LINC01943	lncRNA	chr2	87439523	87459044	chr2:87439523	ENSG00000280721
AC137934.1	46.5370014669957	-0.157967422269484	0.161859947159408	-0.975951277890321	0.32908860933439	0.818213448070262	ENSG00000260923	lincRNA	chr16	90185997	90222678	chr16:90185997	LINC02193	lncRNA	chr16	90173217	90222851	chr16:90173217	ENSG00000260923
AC144652.1	89.0188704433654	0.0203858459439734	0.143529072962234	0.142032868486076	0.8870540435641	0.985825018928291	ENSG00000273117	lincRNA	chr7	155295918	155297541	chr7:155295918	INSIG1-DT	lncRNA	chr7	155295918	155297541	chr7:155295918	ENSG00000273117
AC159540.1	100.489886139014	0.00994526535601182	0.298127944037745	0.0333590512224936	0.973388263864693	0.997426097795685	ENSG00000230606	lincRNA	chr2	97416165	97433527	chr2:97416165	LINC02969	lncRNA	chr2	97416165	97433527	chr2:97416165	ENSG00000230606
ACAA1	2193.02290088469	0.0643889638309349	0.0672204583116713	0.957877489207111	0.338124538853868	0.823476389773677	ENSG00000060971	protein_coding	chr3	38103129	38137242	chr3:38103129	ACAA1	protein_coding	chr3	38103129	38137242	chr3:38103129	ENSG00000060971
ACAA2	5188.13432230032	-0.0907853608533905	0.0701425270083224	-1.29429840534001	0.195562367095252	0.704984535620903	ENSG00000167315	protein_coding	chr18	49782167	49813960	chr18:49782167	ACAA2	protein_coding	chr18	49782164	49813953	chr18:49782164	ENSG00000167315
ACACA	5225.23241423619	-0.138271046591752	0.0659191845438167	-2.09758430036164	0.0359418831534391	0.371668051145548	ENSG00000278540	protein_coding	chr17	37084988	37406818	chr17:37084988	ACACA	protein_coding	chr17	37084992	37406836	chr17:37084992	ENSG00000278540
ACAD10	855.708043178829	-0.0597254074252987	0.0686472077076251	-0.870034039544256	0.384281802251045	0.855181490741058	ENSG00000111271	protein_coding	chr12	111686056	111757107	chr12:111686056	ACAD10	protein_coding	chr12	111686053	111757107	chr12:111686053	ENSG00000111271
ACAD11	1081.11443337402	-0.194190012370723	0.157103901812492	-1.23606104068946	0.216435875043457	0.72718495221562	ENSG00000240303	protein_coding	chr3	132558138	132660723	chr3:132558138	ACAD11	protein_coding	chr3	132558138	132660082	chr3:132558138	ENSG00000240303
ACAD8	721.784522068583	-0.0336128777348102	0.0753945468577387	-0.445826377844462	0.655722666261519	0.955414594324985	ENSG00000151498	protein_coding	chr11	134253495	134265855	chr11:134253495	ACAD8	protein_coding	chr11	134253548	134265855	chr11:134253548	ENSG00000151498
ACAD9	2733.11688370605	0.0175041506076185	0.0743297604397406	0.235493165914468	0.813825982537993	0.974935580660245	ENSG00000177646	protein_coding	chr3	128879596	128916067	chr3:128879596	ACAD9	protein_coding	chr3	128879596	128924003	chr3:128879596	ENSG00000177646
ACADM	2435.11410972059	-0.197539332991987	0.0652295129707363	-3.02837356888757	0.00245873936499835	0.106614347019904	ENSG00000117054	protein_coding	chr1	75724347	75787575	chr1:75724347	ACADM	protein_coding	chr1	75724431	75787575	chr1:75724431	ENSG00000117054
ACADS	357.773214828419	0.0291632928279559	0.141101722384217	0.206682755781995	0.836257625513182	0.979224495889286	ENSG00000122971	protein_coding	chr12	120725735	120740008	chr12:120725735	ACADS	protein_coding	chr12	120725774	120740008	chr12:120725774	ENSG00000122971
ACADSB	1638.65144496675	0.19530462461509	0.0804715003292848	2.42700364496641	0.0152241028998318	0.253449880328041	ENSG00000196177	protein_coding	chr10	123008979	123058311	chr10:123008979	ACADSB	protein_coding	chr10	123008979	123058290	chr10:123008979	ENSG00000196177
ACADVL	8561.82679551055	0.0613639904299828	0.0803447804506882	0.7637582688728	0.445011309681752	0.884029055660559	ENSG00000072778	protein_coding	chr17	7217125	7225273	chr17:7217125	ACADVL	protein_coding	chr17	7217125	7225266	chr17:7217125	ENSG00000072778
ACAN	15385.5826196868	1.97475768850955	0.590109956542027	3.34642326674404	0.000818613329951272	0.0608456259573087	ENSG00000157766	protein_coding	chr15	88803443	88875354	chr15:88803443	ACAN	protein_coding	chr15	88803436	88875353	chr15:88803436	ENSG00000157766
ACAP1	64.2375082673389	0.14502737576389	0.245563476713802	0.59059017124487	0.554795052025143	0.927240980685728	ENSG00000072818	protein_coding	chr17	7336529	7351478	chr17:7336529	ACAP1	protein_coding	chr17	7336529	7351477	chr17:7336529	ENSG00000072818
ACAP2	5736.46014221349	-0.066871402520709	0.0646551216471262	-1.03427850442659	0.301005982908401	0.797722106451053	ENSG00000114331	protein_coding	chr3	195274736	195443078	chr3:195274736	ACAP2	protein_coding	chr3	195274745	195443044	chr3:195274745	ENSG00000114331
ACAP3	1444.50548280376	0.191065345022396	0.15548433016186	1.22883987616949	0.219131847399645	0.729523318652028	ENSG00000131584	protein_coding	chr1	1292376	1309609	chr1:1292376	ACAP3	protein_coding	chr1	1292390	1309609	chr1:1292390	ENSG00000131584
ACAT1	3765.3503191878	0.0664004535590603	0.0662212662504464	1.0027058876817	0.316002788323196	0.808963443788652	ENSG00000075239	protein_coding	chr11	108121516	108147776	chr11:108121516	ACAT1	protein_coding	chr11	108116695	108147603	chr11:108116695	ENSG00000075239
ACAT2	2385.28798482076	-0.15488994302538	0.197146840791389	-0.785657748324139	0.432068022679677	0.878420835472959	ENSG00000120437	protein_coding	chr6	159760328	159779055	chr6:159760328	ACAT2	protein_coding	chr6	159762045	159779112	chr6:159762045	ENSG00000120437
ACBD3	7631.23280877575	-0.024102718738338	0.0527404795923132	-0.457006059191219	0.647666690352885	0.953585114503865	ENSG00000182827	protein_coding	chr1	226144679	226186730	chr1:226144679	ACBD3	protein_coding	chr1	226144679	226186741	chr1:226144679	ENSG00000182827
ACBD4	196.60209610796	0.0444564893534156	0.171863159171259	0.258673758633259	0.795886968174173	0.972260559644234	ENSG00000181513	protein_coding	chr17	45132600	45144181	chr17:45132600	ACBD4	protein_coding	chr17	45132600	45144181	chr17:45132600	ENSG00000181513
ACBD5	2989.06298953371	-0.0234935696524427	0.0433607731473514	-0.541816207303437	0.587945125180266	0.936925561985617	ENSG00000107897	protein_coding	chr10	27195214	27242130	chr10:27195214	ACBD5	protein_coding	chr10	27168135	27243046	chr10:27168135	ENSG00000107897
ACBD6	1798.04117692629	-0.0718455314118254	0.0551978304015102	-1.30160064062699	0.193052940719646	0.700621797291642	ENSG00000230124	protein_coding	chr1	180269653	180502954	chr1:180269653	ACBD6	protein_coding	chr1	180269653	180502954	chr1:180269653	ENSG00000230124
ACBD7	44.2100169003889	-0.134868678509194	0.188727199905966	-0.714622368033825	0.474842419356737	0.897464623951479	ENSG00000176244	protein_coding	chr10	15077523	15088776	chr10:15077523	ACBD7	protein_coding	chr10	15075475	15088776	chr10:15075475	ENSG00000176244
ACCS	181.318957876495	0.130644128860554	0.198710291651251	0.657460304521331	0.510884986983813	0.909268531580165	ENSG00000110455	protein_coding	chr11	44065925	44084222	chr11:44065925	ACCS	protein_coding	chr11	44065925	44084237	chr11:44065925	ENSG00000110455
ACD	802.51444088747	0.156445355302533	0.141703645521116	1.10403197269347	0.269579268563855	0.771099229238751	ENSG00000102977	protein_coding	chr16	67657512	67660815	chr16:67657512	ACD	protein_coding	chr16	67657512	67660810	chr16:67657512	ENSG00000102977
ACE	594.743840902488	0.218082142227103	0.287459279682072	0.75865403429766	0.448059540285226	0.884705480919363	ENSG00000159640	protein_coding	chr17	63477061	63498380	chr17:63477061	ACE	protein_coding	chr17	63477061	63498380	chr17:63477061	ENSG00000159640
ACER3	2124.26928208725	-0.0268372270942857	0.0990505662671261	-0.270944711430617	0.786433555969981	0.971639172397726	ENSG00000078124	protein_coding	chr11	76860867	77026797	chr11:76860867	ACER3	protein_coding	chr11	76860859	77026797	chr11:76860859	ENSG00000078124
ACIN1	7069.01684167434	0.000477639301336159	0.0713312551097221	0.00669607313934757	0.994657346549249	0.999163220187496	ENSG00000100813	protein_coding	chr14	23058564	23095614	chr14:23058564	ACIN1	protein_coding	chr14	23058564	23095614	chr14:23058564	ENSG00000100813
ACKR3	1649.3370537239	-1.72541120238355	0.422621500261253	-4.08263943343382	4.45270799912068e-05	0.0100003254780251	ENSG00000144476	protein_coding	chr2	236567787	236582358	chr2:236567787	ACKR3	protein_coding	chr2	236567787	236582354	chr2:236567787	ENSG00000144476
ACKR4	2975.00355506018	-1.27896848092109	0.454710388414151	-2.81271005349498	0.00491259258650927	0.152857543393374	ENSG00000129048	protein_coding	chr3	132597237	132618967	chr3:132597237	ACKR4	protein_coding	chr3	132597270	132618967	chr3:132597270	ENSG00000129048
ACLY	24180.795845872	-0.0894244956128226	0.0737691698559419	-1.21222044097084	0.225428008852421	0.736916886707703	ENSG00000131473	protein_coding	chr17	41866908	41930542	chr17:41866908	ACLY	protein_coding	chr17	41866917	41930542	chr17:41866917	ENSG00000131473
ACO1	8734.56948283135	0.0258708060575741	0.0826690618253574	0.312944231933192	0.754323031884446	0.967985592652456	ENSG00000122729	protein_coding	chr9	32384603	32454769	chr9:32384603	ACO1	protein_coding	chr9	32384603	32454769	chr9:32384603	ENSG00000122729
ACO2	5067.26817986058	-0.00327544006903984	0.0675633244914431	-0.0484795574180881	0.961334056099604	0.995477691057898	ENSG00000100412	protein_coding	chr22	41469125	41528989	chr22:41469125	ACO2	protein_coding	chr22	41447830	41529273	chr22:41447830	ENSG00000100412
ACOT1	304.914300892248	-0.357446222596923	0.214624417984717	-1.66544993320553	0.0958230244285275	0.55463594536972	ENSG00000184227	protein_coding	chr14	73537114	73543794	chr14:73537114	ACOT1	protein_coding	chr14	73537143	73543796	chr14:73537143	ENSG00000184227
ACOT11	416.152207619066	0.132472022104302	0.172895650249551	0.766196384426662	0.443559459375245	0.88318647525978	ENSG00000162390	protein_coding	chr1	54542257	54639192	chr1:54542257	ACOT11	protein_coding	chr1	54542257	54639192	chr1:54542257	ENSG00000162390
ACOT13	1049.92609133708	-0.0887326793393154	0.0626140994339267	-1.41713575922225	0.156443239394603	0.658239988494168	ENSG00000112304	protein_coding	chr6	24667035	24705065	chr6:24667035	ACOT13	protein_coding	chr6	24667035	24705065	chr6:24667035	ENSG00000112304
ACOT2	1405.19813863868	0.0355733224638235	0.140494029856889	0.253201666291866	0.800112378947447	0.97308118806918	ENSG00000119673	protein_coding	chr14	73567620	73575658	chr14:73567620	ACOT2	protein_coding	chr14	73567620	73575658	chr14:73567620	ENSG00000119673
ACOT7	3122.23330981023	0.194638356713021	0.197484153734025	0.98558974496335	0.324334472362132	0.814564849934798	ENSG00000097021	protein_coding	chr1	6264269	6394391	chr1:6264269	ACOT7	protein_coding	chr1	6264269	6393767	chr1:6264269	ENSG00000097021
ACOT8	660.238389657417	0.158272477740861	0.0878691642718967	1.80122889585149	0.0716668096852585	0.491590870514681	ENSG00000101473	protein_coding	chr20	45841721	45857406	chr20:45841721	ACOT8	protein_coding	chr20	45841721	45857405	chr20:45841721	ENSG00000101473
ACOX1	3685.44727862801	-0.0157985178266339	0.061024863113562	-0.258886575414913	0.795722756437285	0.972260559644234	ENSG00000161533	protein_coding	chr17	75941507	75979363	chr17:75941507	ACOX1	protein_coding	chr17	75941507	75979177	chr17:75941507	ENSG00000161533
ACOX2	747.857273730162	0.23028449276634	0.154972293936495	1.48597202065491	0.13728652187173	0.62766858735733	ENSG00000168306	protein_coding	chr3	58505136	58537319	chr3:58505136	ACOX2	protein_coding	chr3	58505136	58537283	chr3:58505136	ENSG00000168306
ACOX3	1268.02604545723	0.0720642644500531	0.0617134587158556	1.16772363678165	0.242918259253963	0.751671999612079	ENSG00000087008	protein_coding	chr4	8366282	8440723	chr4:8366282	ACOX3	protein_coding	chr4	8366282	8440723	chr4:8366282	ENSG00000087008
ACP1	4568.60241079109	-0.0143880280026455	0.0394301181659357	-0.36489943910631	0.715186473013454	0.963990817731983	ENSG00000143727	protein_coding	chr2	264140	278283	chr2:264140	ACP1	protein_coding	chr2	264140	278283	chr2:264140	ENSG00000143727
ACP2	2102.12695549666	0.0328154497961627	0.0760807328871052	0.431324049478557	0.66623276599476	0.957306833856537	ENSG00000134575	protein_coding	chr11	47239302	47248906	chr11:47239302	ACP2	protein_coding	chr11	47239302	47248906	chr11:47239302	ENSG00000134575
ACP5	136.217705684363	0.128307793095256	0.218896745864045	0.586156694969538	0.557770219858827	0.928221822651483	ENSG00000102575	protein_coding	chr19	11574660	11579008	chr19:11574660	ACP5	protein_coding	chr19	11574653	11579993	chr19:11574653	ENSG00000102575
ACP6	279.830476317969	-0.0832457314910263	0.127734319879333	-0.651709983422356	0.514588281010744	0.9101478322083	ENSG00000162836	protein_coding	chr1	147629652	147670496	chr1:147629652	ACP6	protein_coding	chr1	147629652	147670524	chr1:147629652	ENSG00000162836
ACSF2	618.449620175987	0.120502539212974	0.161801905148879	0.74475352501008	0.456420735108413	0.888724777816895	ENSG00000167107	protein_coding	chr17	50426158	50474845	chr17:50426158	ACSF2	protein_coding	chr17	50426158	50474845	chr17:50426158	ENSG00000167107
ACSF3	813.162712794913	-0.0697406395953099	0.0691820933961058	-1.00807356603111	0.313419146696962	0.807005902531046	ENSG00000176715	protein_coding	chr16	89088375	89155846	chr16:89088375	ACSF3	protein_coding	chr16	89088375	89164121	chr16:89088375	ENSG00000176715
ACSL1	3103.86984891277	0.135799686103165	0.0588255664323824	2.30851472138838	0.0209705249990538	0.294813948084332	ENSG00000151726	protein_coding	chr4	184755595	184826818	chr4:184755595	ACSL1	protein_coding	chr4	184755595	184826818	chr4:184755595	ENSG00000151726
ACSL3	7579.7398621343	-0.137538545488064	0.0708185139869238	-1.94212696292187	0.0521217321255815	0.434157327588738	ENSG00000123983	protein_coding	chr2	222860934	222944639	chr2:222860934	ACSL3	protein_coding	chr2	222860942	222944639	chr2:222860942	ENSG00000123983
ACSL5	251.551018675054	0.14489576234695	0.173338598179819	0.83591170038561	0.403204579621362	0.866454590996936	ENSG00000197142	protein_coding	chr10	112374018	112428380	chr10:112374018	ACSL5	protein_coding	chr10	112374116	112428379	chr10:112374116	ENSG00000197142
ACSS1	336.203675724891	-0.229382676006989	0.194433351625306	-1.17974963703262	0.238099805540929	0.748692780472327	ENSG00000154930	protein_coding	chr20	25006230	25058980	chr20:25006230	ACSS1	protein_coding	chr20	25006230	25058980	chr20:25006230	ENSG00000154930
ACSS2	1551.44502427016	0.261991369192357	0.0743647455998283	3.52305877037737	0.000426596753114993	0.0424609200060708	ENSG00000131069	protein_coding	chr20	34872146	34927962	chr20:34872146	ACSS2	protein_coding	chr20	34872146	34927962	chr20:34872146	ENSG00000131069
ACSS3	394.383633369067	-0.338521580898742	0.220482575992741	-1.53536659019208	0.124693805563235	0.609993321937097	ENSG00000111058	protein_coding	chr12	80936414	81261205	chr12:80936414	ACSS3	protein_coding	chr12	80936414	81261210	chr12:80936414	ENSG00000111058
