Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
AC084219.4	266.368761395361	0.0610525141209351	0.0513201101672194	1.18964113525875	0.234187470720751	0.75230961327874	ENSG00000186019	antisense	chr19	44105463	44113145	chr19:44105463	ZNF225-AS1	lncRNA	chr19	44103007	44113183	chr19:44103007	ENSG00000186019
AC091729.9	239.224136780589	0.132442720653833	0.0822586962464278	1.61007561142309	0.107381350606558	0.594862203434298	ENSG00000229043	antisense	chr7	1160374	1165267	chr7:1160374	ZFAND2A-DT	lncRNA	chr7	1160374	1165607	chr7:1160374	ENSG00000229043
AC092614.2	36.9523909881214	0.114265337682758	0.077841502743762	1.46792307002211	0.142125120808288	0.652670097192076	ENSG00000227542	lincRNA	chr2	191229165	191246172	chr2:191229165	MYO1B-AS1	lncRNA	chr2	191229165	191246172	chr2:191229165	ENSG00000227542
AC093110.3	38.0570063564779	0.0499132801131947	0.112686103536389	0.442940864461399	0.657808508658043	0.942422610426115	ENSG00000238018	antisense	chr2	54661011	54680045	chr2:54661011	SPTBN1-AS2	lncRNA	chr2	54661011	54680045	chr2:54661011	ENSG00000238018
AC093388.3	12.163403370904	0.128413558667332	0.13430795036589	0.956112860910321	0.339015217863812	0.832591322452087	ENSG00000233654	antisense	chr2	190534855	190568102	chr2:190534855	NEMP2-DT	lncRNA	chr2	190534855	190569776	chr2:190534855	ENSG00000233654
AC093495.4	28.2334725497658	0.00156860634705127	0.114851929910635	0.0136576403049717	0.989103118432672	0.999772458164099	ENSG00000228242	antisense	chr3	14144637	14165978	chr3:14144637	XPC-AS1	lncRNA	chr3	14144637	14165978	chr3:14144637	ENSG00000228242
AC093627.10	214.119301451357	0.110527811147937	0.122249300239867	0.904118149805919	0.365932755341025	0.844606773491646	ENSG00000240859	lincRNA	chr7	149597	155465	chr7:149597	LINC03014	lncRNA	chr7	149549	155465	chr7:149549	ENSG00000240859
AC093627.9	21.1483752377492	-0.0305973114081841	0.109952049287648	-0.278278682447635	0.780798439022966	0.9658823827852	ENSG00000242474	lincRNA	chr7	135853	149466	chr7:135853	LINC03015	lncRNA	chr7	135853	149527	chr7:135853	ENSG00000242474
AC093673.5	564.779239042803	0.0870152253243068	0.0400654105319475	2.17182912065564	0.0298685543107024	0.353462579587239	ENSG00000232533	antisense	chr7	143379692	143380495	chr7:143379692	FAM131B-AS2	lncRNA	chr7	143379683	143381036	chr7:143379683	ENSG00000232533
AC093818.1	60.1684412005811	0.132240699645885	0.115980565963058	1.14019705411686	0.254204214531304	0.769646078101087	ENSG00000225205	antisense	chr2	172480840	172556596	chr2:172480840	PDK1-AS1	lncRNA	chr2	172480840	172556596	chr2:172480840	ENSG00000225205
AC098820.3	16.9255348581677	0.133099389469757	0.114336524178421	1.16410211370478	0.244382632165683	0.761054891525258	ENSG00000232485	processed_transcript	chr2	216479030	216498761	chr2:216479030	RPL37A-DT	lncRNA	chr2	216479030	216498770	chr2:216479030	ENSG00000232485
AC104653.1	11.3252653804823	-0.0548570201106441	0.145528126908544	-0.376951323953468	0.706209778904129	0.950172045202355	ENSG00000228857	lincRNA	chr2	113831049	113843356	chr2:113831049	ACTR3-AS1	lncRNA	chr2	113831049	113891020	chr2:113831049	ENSG00000228857
AC104654.2	18.845047302116	-0.0561113795668441	0.197105832778705	-0.284676403411368	0.77589207029802	0.96556110489916	ENSG00000234362	lincRNA	chr2	41931599	41933723	chr2:41931599	LINC01914	lncRNA	chr2	41931599	41934660	chr2:41931599	ENSG00000234362
AC108142.1	487.195437632548	-0.0741722371499608	0.120665161394098	-0.61469471629604	0.538756349860048	0.909696895579961	ENSG00000177822	antisense	chr4	181874438	182145249	chr4:181874438	TENM3-AS1	lncRNA	chr4	181874438	182145249	chr4:181874438	ENSG00000177822
AC133644.2	66.2618037880813	0.313985180325769	0.152552218252352	2.05821445222366	0.039569551893341	0.404347111395651	ENSG00000280721	lincRNA	chr2	87439523	87459044	chr2:87439523	LINC01943	lncRNA	chr2	87439523	87459044	chr2:87439523	ENSG00000280721
AC137934.1	48.7367371427725	-0.0965190455476466	0.0882916705900327	-1.09318404445892	0.274313001044982	0.78738566862294	ENSG00000260923	lincRNA	chr16	90185997	90222678	chr16:90185997	LINC02193	lncRNA	chr16	90173217	90222851	chr16:90173217	ENSG00000260923
AC144652.1	84.4933046600827	0.00376098965303923	0.0778367453002561	0.0483189480563605	0.961462053825135	0.998132853128341	ENSG00000273117	lincRNA	chr7	155295918	155297541	chr7:155295918	INSIG1-DT	lncRNA	chr7	155295918	155297541	chr7:155295918	ENSG00000273117
AC159540.1	114.164534280387	-0.0334015244675838	0.158606449961515	-0.210593733582012	0.833204302534756	0.977073298226307	ENSG00000230606	lincRNA	chr2	97416165	97433527	chr2:97416165	LINC02969	lncRNA	chr2	97416165	97433527	chr2:97416165	ENSG00000230606
ACAA1	2103.65443877089	0.0368899444692913	0.0301919162150663	1.22184839831009	0.221764962252416	0.739395596352298	ENSG00000060971	protein_coding	chr3	38103129	38137242	chr3:38103129	ACAA1	protein_coding	chr3	38103129	38137242	chr3:38103129	ENSG00000060971
ACAA2	4924.66900094134	0.00683834397630738	0.0319369589678653	0.214120072709117	0.830453423020882	0.976259647245252	ENSG00000167315	protein_coding	chr18	49782167	49813960	chr18:49782167	ACAA2	protein_coding	chr18	49782164	49813953	chr18:49782164	ENSG00000167315
ACACA	4750.09115614609	0.00606640603660393	0.03468580183135	0.174895943478549	0.861161397783223	0.98218776050274	ENSG00000278540	protein_coding	chr17	37084988	37406818	chr17:37084988	ACACA	protein_coding	chr17	37084992	37406836	chr17:37084992	ENSG00000278540
ACAD10	828.427708187537	-0.0261322794358731	0.0389054883432295	-0.671686195154027	0.501783491622309	0.899831572709699	ENSG00000111271	protein_coding	chr12	111686056	111757107	chr12:111686056	ACAD10	protein_coding	chr12	111686053	111757107	chr12:111686053	ENSG00000111271
ACAD11	1077.91249260175	0.061318375732134	0.080269504635534	0.763906243230874	0.444923116664378	0.879854387154894	ENSG00000240303	protein_coding	chr3	132558138	132660723	chr3:132558138	ACAD11	protein_coding	chr3	132558138	132660082	chr3:132558138	ENSG00000240303
ACAD8	727.451029879073	-0.0573073175054973	0.0364776903384334	-1.57102374009457	0.116177134545173	0.609015955053097	ENSG00000151498	protein_coding	chr11	134253495	134265855	chr11:134253495	ACAD8	protein_coding	chr11	134253548	134265855	chr11:134253548	ENSG00000151498
ACAD9	2563.21104364817	-0.030566832718262	0.0375255739369803	-0.814560032302112	0.415324196111341	0.870026660172472	ENSG00000177646	protein_coding	chr3	128879596	128916067	chr3:128879596	ACAD9	protein_coding	chr3	128879596	128924003	chr3:128879596	ENSG00000177646
ACADM	2362.77348289392	-0.0479007329483676	0.0338027934905779	-1.41706433113936	0.156464119848235	0.671763353636401	ENSG00000117054	protein_coding	chr1	75724347	75787575	chr1:75724347	ACADM	protein_coding	chr1	75724431	75787575	chr1:75724431	ENSG00000117054
ACADS	359.960491556995	0.00623629107394326	0.0619390307515115	0.100684350372904	0.919801034830836	0.993169417609961	ENSG00000122971	protein_coding	chr12	120725735	120740008	chr12:120725735	ACADS	protein_coding	chr12	120725774	120740008	chr12:120725774	ENSG00000122971
ACADSB	1444.8278723066	0.161316029833995	0.0421293410124011	3.82906606078909	0.000128630478194551	0.0130897778063116	ENSG00000196177	protein_coding	chr10	123008979	123058311	chr10:123008979	ACADSB	protein_coding	chr10	123008979	123058290	chr10:123008979	ENSG00000196177
ACADVL	8822.13869914153	0.0658709664522017	0.0414976108158581	1.58734358815254	0.112434848220795	0.602420984230428	ENSG00000072778	protein_coding	chr17	7217125	7225273	chr17:7217125	ACADVL	protein_coding	chr17	7217125	7225266	chr17:7217125	ENSG00000072778
ACAN	8076.92643546741	-0.671755494255873	0.337358650206892	-1.9912206011137	0.0464566399623435	0.431456145218455	ENSG00000157766	protein_coding	chr15	88803443	88875354	chr15:88803443	ACAN	protein_coding	chr15	88803436	88875353	chr15:88803436	ENSG00000157766
ACAP1	62.0237987336974	0.00770488864413353	0.124194724195334	0.0620387757535919	0.950531952871812	0.996961099672373	ENSG00000072818	protein_coding	chr17	7336529	7351478	chr17:7336529	ACAP1	protein_coding	chr17	7336529	7351477	chr17:7336529	ENSG00000072818
ACAP2	5372.85800416236	-0.0240165366159057	0.0349605481739117	-0.686961099592463	0.492107242372485	0.897495168045161	ENSG00000114331	protein_coding	chr3	195274736	195443078	chr3:195274736	ACAP2	protein_coding	chr3	195274745	195443044	chr3:195274745	ENSG00000114331
ACAP3	1610.23376107886	-0.078547531595127	0.0753926714385494	-1.04184571386556	0.297483216027732	0.808780480505037	ENSG00000131584	protein_coding	chr1	1292376	1309609	chr1:1292376	ACAP3	protein_coding	chr1	1292390	1309609	chr1:1292390	ENSG00000131584
ACAT1	3477.73763469588	0.0436633990969764	0.0353470598546601	1.235276689957	0.21672754596089	0.73636078048604	ENSG00000075239	protein_coding	chr11	108121516	108147776	chr11:108121516	ACAT1	protein_coding	chr11	108116695	108147603	chr11:108116695	ENSG00000075239
ACAT2	2184.45130480697	-0.0531460082397054	0.096492767000056	-0.550777119280604	0.581786470960096	0.922687061923481	ENSG00000120437	protein_coding	chr6	159760328	159779055	chr6:159760328	ACAT2	protein_coding	chr6	159762045	159779112	chr6:159762045	ENSG00000120437
ACBD3	7105.89935177801	-0.0570458746230608	0.0273061897109221	-2.08911881251024	0.0366970292994964	0.38871502927085	ENSG00000182827	protein_coding	chr1	226144679	226186730	chr1:226144679	ACBD3	protein_coding	chr1	226144679	226186741	chr1:226144679	ENSG00000182827
ACBD4	201.725244562067	0.106028780365796	0.0875868322436411	1.21055617208367	0.226065550169402	0.744433685920471	ENSG00000181513	protein_coding	chr17	45132600	45144181	chr17:45132600	ACBD4	protein_coding	chr17	45132600	45144181	chr17:45132600	ENSG00000181513
ACBD5	2807.69942255601	-0.0154272253653421	0.0261900691870179	-0.589048667843505	0.555828626629675	0.913648096124017	ENSG00000107897	protein_coding	chr10	27195214	27242130	chr10:27195214	ACBD5	protein_coding	chr10	27168135	27243046	chr10:27168135	ENSG00000107897
ACBD6	1726.86383643523	-0.0340689531015061	0.0308028898168069	-1.10603106734866	0.268713072713011	0.783324730381842	ENSG00000230124	protein_coding	chr1	180269653	180502954	chr1:180269653	ACBD6	protein_coding	chr1	180269653	180502954	chr1:180269653	ENSG00000230124
ACBD7	46.6015449705574	0.0184067743685302	0.103502303341462	0.177839272888497	0.858849203629097	0.982084457336528	ENSG00000176244	protein_coding	chr10	15077523	15088776	chr10:15077523	ACBD7	protein_coding	chr10	15075475	15088776	chr10:15075475	ENSG00000176244
ACCS	181.703882836166	0.149940497624037	0.103912261746701	1.44295288259181	0.149033744612331	0.659955560397757	ENSG00000110455	protein_coding	chr11	44065925	44084222	chr11:44065925	ACCS	protein_coding	chr11	44065925	44084237	chr11:44065925	ENSG00000110455
ACD	781.183339602562	0.0226330153147197	0.0690289764994427	0.327877022990518	0.743004647255853	0.958928121862189	ENSG00000102977	protein_coding	chr16	67657512	67660815	chr16:67657512	ACD	protein_coding	chr16	67657512	67660810	chr16:67657512	ENSG00000102977
ACE	615.322234144476	0.446308868414509	0.162744872448723	2.74238359525047	0.00609950646009075	0.160161036597142	ENSG00000159640	protein_coding	chr17	63477061	63498380	chr17:63477061	ACE	protein_coding	chr17	63477061	63498380	chr17:63477061	ENSG00000159640
ACER3	1924.92469183244	0.0817712955119016	0.0523825948796608	1.56103941967281	0.118514450236124	0.611837424319358	ENSG00000078124	protein_coding	chr11	76860867	77026797	chr11:76860867	ACER3	protein_coding	chr11	76860859	77026797	chr11:76860859	ENSG00000078124
ACIN1	7052.21238417091	-0.0277306502860109	0.0327965069424098	-0.845536701048851	0.397811250327948	0.8600331174362	ENSG00000100813	protein_coding	chr14	23058564	23095614	chr14:23058564	ACIN1	protein_coding	chr14	23058564	23095614	chr14:23058564	ENSG00000100813
ACKR3	1619.34530847194	-0.120466833579727	0.248773069490179	-0.48424386862535	0.628212806884275	0.936439709462038	ENSG00000144476	protein_coding	chr2	236567787	236582358	chr2:236567787	ACKR3	protein_coding	chr2	236567787	236582354	chr2:236567787	ENSG00000144476
ACKR4	2590.77095503696	0.250075315041952	0.238683462596547	1.04772786652866	0.294764004782257	0.806039629555665	ENSG00000129048	protein_coding	chr3	132597237	132618967	chr3:132597237	ACKR4	protein_coding	chr3	132597270	132618967	chr3:132597270	ENSG00000129048
ACLY	22649.1988161795	-0.0957651027049514	0.0399530278929737	-2.39694230338405	0.0165325267319243	0.265586714754309	ENSG00000131473	protein_coding	chr17	41866908	41930542	chr17:41866908	ACLY	protein_coding	chr17	41866917	41930542	chr17:41866917	ENSG00000131473
ACO1	7833.67406206592	-0.000691408619467041	0.0496106259035123	-0.0139367042216271	0.988880478834882	0.999772458164099	ENSG00000122729	protein_coding	chr9	32384603	32454769	chr9:32384603	ACO1	protein_coding	chr9	32384603	32454769	chr9:32384603	ENSG00000122729
ACO2	4809.24902785941	-0.0464173475058281	0.0307905903049227	-1.50751729817947	0.131678113317034	0.63868280741476	ENSG00000100412	protein_coding	chr22	41469125	41528989	chr22:41469125	ACO2	protein_coding	chr22	41447830	41529273	chr22:41447830	ENSG00000100412
ACOT1	298.088764383358	-0.0868400935900265	0.128365676875822	-0.676505555874049	0.498719719785771	0.898966847073563	ENSG00000184227	protein_coding	chr14	73537114	73543794	chr14:73537114	ACOT1	protein_coding	chr14	73537143	73543796	chr14:73537143	ENSG00000184227
ACOT11	394.711040993578	0.120386353253805	0.0877742128810176	1.37154580260372	0.170204875621783	0.685737586767971	ENSG00000162390	protein_coding	chr1	54542257	54639192	chr1:54542257	ACOT11	protein_coding	chr1	54542257	54639192	chr1:54542257	ENSG00000162390
ACOT13	1030.34688886481	-0.111117181163348	0.0341736441809088	-3.25154614986668	0.00114779140058487	0.0571775019038022	ENSG00000112304	protein_coding	chr6	24667035	24705065	chr6:24667035	ACOT13	protein_coding	chr6	24667035	24705065	chr6:24667035	ENSG00000112304
ACOT2	1368.42681009183	-0.0264893822638963	0.0662091380488361	-0.400086499304034	0.689092807659931	0.945650966383763	ENSG00000119673	protein_coding	chr14	73567620	73575658	chr14:73567620	ACOT2	protein_coding	chr14	73567620	73575658	chr14:73567620	ENSG00000119673
ACOT7	2799.85607573224	0.244923932740227	0.101479203419893	2.41353818798516	0.0157984722375982	0.259504422693395	ENSG00000097021	protein_coding	chr1	6264269	6394391	chr1:6264269	ACOT7	protein_coding	chr1	6264269	6393767	chr1:6264269	ENSG00000097021
ACOT8	664.12408497879	-0.047894340417473	0.0413906954598686	-1.15712818751524	0.247219991907018	0.763526741656147	ENSG00000101473	protein_coding	chr20	45841721	45857406	chr20:45841721	ACOT8	protein_coding	chr20	45841721	45857405	chr20:45841721	ENSG00000101473
ACOX1	3397.44103286971	-0.0238222814305368	0.0318471380709658	-0.748019535615823	0.454448374179924	0.882633860563161	ENSG00000161533	protein_coding	chr17	75941507	75979363	chr17:75941507	ACOX1	protein_coding	chr17	75941507	75979177	chr17:75941507	ENSG00000161533
ACOX2	699.052502746489	0.195402491442972	0.0784150948609752	2.49189893590523	0.0127062186173163	0.232197566242636	ENSG00000168306	protein_coding	chr3	58505136	58537319	chr3:58505136	ACOX2	protein_coding	chr3	58505136	58537283	chr3:58505136	ENSG00000168306
ACOX3	1221.16598831855	-0.089154627633037	0.0348479742662205	-2.55838766844643	0.0105158788551058	0.211718075209839	ENSG00000087008	protein_coding	chr4	8366282	8440723	chr4:8366282	ACOX3	protein_coding	chr4	8366282	8440723	chr4:8366282	ENSG00000087008
ACP1	4392.66362468844	-0.00110826542620398	0.0213352194974126	-0.0519453491602648	0.958572239624345	0.997275993850131	ENSG00000143727	protein_coding	chr2	264140	278283	chr2:264140	ACP1	protein_coding	chr2	264140	278283	chr2:264140	ENSG00000143727
ACP2	2011.83631996118	-0.0449613792248143	0.0340482145262044	-1.32052090984715	0.186661159476507	0.70474221218263	ENSG00000134575	protein_coding	chr11	47239302	47248906	chr11:47239302	ACP2	protein_coding	chr11	47239302	47248906	chr11:47239302	ENSG00000134575
ACP5	123.419191051014	0.0725529644292323	0.129719601968859	0.559306098138117	0.575952834246956	0.921201129049139	ENSG00000102575	protein_coding	chr19	11574660	11579008	chr19:11574660	ACP5	protein_coding	chr19	11574653	11579993	chr19:11574653	ENSG00000102575
ACP6	273.05977934154	0.0604569045533754	0.0799748484658065	0.755948972872689	0.449679790115598	0.881290546297398	ENSG00000162836	protein_coding	chr1	147629652	147670496	chr1:147629652	ACP6	protein_coding	chr1	147629652	147670524	chr1:147629652	ENSG00000162836
ACSF2	596.869169888963	-0.118435490698567	0.0809121147721025	-1.46375472983438	0.14326097568043	0.654014939498817	ENSG00000167107	protein_coding	chr17	50426158	50474845	chr17:50426158	ACSF2	protein_coding	chr17	50426158	50474845	chr17:50426158	ENSG00000167107
ACSF3	807.337207439388	-0.0241960618687617	0.036994589239295	-0.654043263252698	0.513083933126453	0.903534198038163	ENSG00000176715	protein_coding	chr16	89088375	89155846	chr16:89088375	ACSF3	protein_coding	chr16	89088375	89164121	chr16:89088375	ENSG00000176715
ACSL1	2759.47150758362	0.139600231099686	0.0399173671954187	3.49723042645227	0.000470115574357041	0.0324404554516087	ENSG00000151726	protein_coding	chr4	184755595	184826818	chr4:184755595	ACSL1	protein_coding	chr4	184755595	184826818	chr4:184755595	ENSG00000151726
ACSL3	6770.70641791468	0.0195871010624458	0.0354356709841434	0.552750957395743	0.58043395479112	0.922258541914098	ENSG00000123983	protein_coding	chr2	222860934	222944639	chr2:222860934	ACSL3	protein_coding	chr2	222860942	222944639	chr2:222860942	ENSG00000123983
ACSL5	216.188779471686	0.242164753412779	0.0962719000735901	2.51542509525281	0.0118888937602436	0.223530006119087	ENSG00000197142	protein_coding	chr10	112374018	112428380	chr10:112374018	ACSL5	protein_coding	chr10	112374116	112428379	chr10:112374116	ENSG00000197142
ACSS1	348.55439978421	-0.0883731448520536	0.110535976303836	-0.799496668931914	0.424002477392559	0.875666477391309	ENSG00000154930	protein_coding	chr20	25006230	25058980	chr20:25006230	ACSS1	protein_coding	chr20	25006230	25058980	chr20:25006230	ENSG00000154930
ACSS2	1403.63834039648	0.126170228746464	0.0387249745200815	3.25811005197786	0.00112156901582657	0.0567040031558181	ENSG00000131069	protein_coding	chr20	34872146	34927962	chr20:34872146	ACSS2	protein_coding	chr20	34872146	34927962	chr20:34872146	ENSG00000131069
