SRR7629063	SRR7629064	SRR7629065	SRR7629066
AC005682.5	0.181193	0.2012462	0.1530943	0.243109
AC005682.6	0	0	0	0
AC005686.1	0	0	0	0
AC005701.1	0	0	0	0
AC005702.1	0	0	0	0
AC005702.2	0	0	0	0
AC005702.3	0	0	0	0
AC005702.4	0	0	0	0
AC005703.2	0	0.389685	0	0
AC005703.3	0	0	0	0
AC005722.4	0	0	0	0.0857945
AC005725.1	0	0	0	0
AC005730.2	0	0	0	0
AC005740.3	0	0.234885	0	0.834982
AC005740.4	0	0	0	0
AC005740.5	0	0	0	0.746944
AC005740.6	0	0.152599	0.257894	0.375754
AC005741.2	0	0	0	0
AC005752.10	0.331725	0	0.068849	0.15022
AC005753.1	0.179038	0.131156	0	0
AC005754.7	2.14091	1.67868	1.15062	1.90907
AC005754.8	0.613659	0.89748	0.64119	0.933165
AC005757.6	0	0.660267	0.251562	0
AC005757.7	0.249253	0	0	0.250794
AC005758.1	0	0	0	0
AC005772.2	0	0	0	0
AC005775.2	2.19071	2.40308	1.75249	2.11547
AC005776.1	0	0	0	0
AC005777.3	0	0	0	0
AC005779.2	0.893179	1.01463	0.583451	0.860435
AC005780.1	0	0	0	0
AC005783.1	0	0	0	0
AC005785.2	1.95866	2.84713	0	0
AC005785.5	1.55709	1.14666	0.809419	1.05799
AC005786.3	0	0	0	0
AC005786.5	0	1.13288	0	0
AC005786.6	0.567269	0.264695	1.04624	0
AC005786.7	0	0	0	0
AC005789.9	0	0	0	0
AC005794.1	0	0	0	0
AC005795.1	0.201721	0.297992	0.17976	0
AC005796.2	0	0	0	0
AC005808.3	4.66637	1.54161	0.358631	0.761379
AC005822.1	0.546158	0	0	0
AC005828.1	0	0	0	0
AC005838.2	0	0	0	0
AC005863.1	0.357138	0.303745	0.243486	0.318877
AC005863.2	0	0	0	0
AC005901.1	0	0	0	0
AC005915.1	0	0	0	0.0403301
AC005926.1	0	0	0	0
AC005932.1	1.17619	0.852693	1.06391	0.522815
AC005943.2	8.3149	10.5791	6.87598	8.28189
AC005943.6	0	0	0	0
AC005944.2	33.6127	28.868	22.0818	22.3806
AC005954.3	1.11894	0.406628	0	0.502069
AC005954.4	1.42568	0.956503	1.16319	1.59908
AC006000.5	0.372384	0.63537	0.938341	0.361106
AC006003.3	0	0	0	0
AC006004.1	0.13383	0.0637102	0.119406	0.0403583
AC006007.1	0	0	0	0
AC006011.4	7.45196	0	0	12.0539
AC006014.7	2.40157	1.57747	1.8924	1.38625
AC006014.8	1.44309	1.10156	1.274092	1.077522
AC006019.1	0	0	0	0
AC006019.3	0.0319638	0.092977	0.124686	0.0564908
AC006019.4	0	0	0	0
AC006022.4	0	0	0	0
AC006026.1	0	0	0	0
AC006026.12	0	0	0	0
AC006026.13	0	0	0	0
AC006026.2	0	0	0	0
AC006026.9	0	0	0	0.0508995
AC006028.11	0	0	0	0
AC006033.22	0	0.240665	0.287909	0
AC006037.2	0	0	0	0
AC006041.1	0	0	0	0
AC006042.6	2.51812	2.96127	1.46563	1.59316
AC006042.7	0	0.648516	0.182727	0.394661
AC006042.8	0	0.0999422	0.277954	0.306986
AC006050.2	0	0	0.0131863	0
AC006070.12	0	0	0	0
AC006076.1	0	0	0.44706	0.474558
AC006077.3	2.60387	3.89318	1.66297	3.37381
AC006077.4	0	0	0	0
AC006088.1	0	0	0	0
AC006115.1	0	0	0	0
AC006115.6	0	0	0	0
AC006116.1	0	0	0	0
AC006116.12	0	0	0.450329	0.629444
AC006116.13	0	0	0.176125	0
AC006116.14	0	0	0	0
AC006116.15	0	0	0	0
AC006116.17	0.523208	0.324982	0.0981198	0.449554
AC006116.19	0	0.198198	0	0.240792
AC006116.20	0	0.13318	1.12807	0
AC006116.21	0	0	0	0
AC006116.22	0	0	0	0.118091
AC006116.24	0	0	0	0
AC006116.27	0	0	0	0
AC006126.3	0.528746	0.370286	0.377829	0.604494
AC006126.4	0	0	0	0
AC006128.2	7.64441	7.8658	4.99576	4.80031
AC006129.1	0	0	0.171323	0
AC006129.2	0	0.285855	0.36415	0.415579
AC006129.3	0	0	0	0
AC006130.1	0	0	0	0
AC006130.3	0	0	0	0.189746
AC006130.4	0	0	0	0
AC006133.3	0	0	0	0
AC006133.7	0	0	0	0
AC006145.1	0	0	0	0
AC006145.4	0.514953	0.850683	0.71395	0.465156
AC006150.1	0	0	0	0
AC006150.2	0	0	0	0
AC006153.3	0.426559	0.310026	0	0
AC006159.4	0	0	0	0
AC006159.5	0	0	0	0
AC006160.5	0.406629	0.0983703	0.230239	0.245462
AC006195.2	0	0	0	0
AC006196.1	0	0	0	0
AC006227.1	0.122162	0	0.101223	0.110228
AC006262.10	0	7.04206e-07	0	0
AC006262.11	0	0	0	0
AC006262.4	0	0.137127	0	0.166463
AC006262.5	0.771057	0.616597	0.295829	0.67988
AC006272.1	0	0	0	0
AC006272.2	0	0	0	0
AC006273.4	2.29862	2.42684	1.94161	1.97956
AC006273.5	2.74433	2.50021	0.687809	1.1314
AC006277.2	0.201697	0.405984	0.400191	0.497191
AC006277.3	1.21155	0.802959	0.786568	0.642401
AC006288.1	0	0	0	0
AC006296.1	0	0	0	0
AC006296.2	0	0	0	0
AC006322.1	0	0	0	0
AC006326.3	0	0.108685	0	0
AC006328.1	0	0	0	0
AC006328.2	0	0	0	0
AC006328.3	0	0	0	0
AC006328.4	2.80082e-06	6.07462e-05	0	0
AC006328.9	0	0	0	0
AC006335.10	0	0	0	0
AC006335.11	0	0.500637	0	0
AC006335.2	0	0	0	0
AC006335.6	0	0	0	0
AC006355.3	0	0	0	0
AC006366.3	0	0	0	0
AC006369.2	0.229468	0.16266	0.373838	0.199199
AC006369.3	0	0	0	0
AC006371.1	0	0	0	0
AC006372.4	0	0.0137453	0.016135	0
AC006372.5	0	0.1585	0	0
AC006372.6	0	0	0	0
AC006373.1	0	0	0	0
AC006377.1	0	0	0	0
AC006378.2	0	0.165289	0	0
AC006380.1	0	0	0	0
AC006380.3	0	0	0	0
AC006386.1	1.23796	0.906281	1.47917	0.937207
AC006390.4	0	0	0	0
AC006427.2	0	0	0	0
AC006445.1	0	0	0	0
AC006445.6	0	0.548017	0.318463	1.02776
AC006445.7	0	0	0	0.543913
AC006449.2	7.42402	10.7251	6.71036	6.58031e-08
AC006452.1	0	0	0	0
AC006452.2	0	0	0	0
AC006458.3	0	0	0	0
AC006460.2	0	0	0	0
AC006461.1	0	0	0	0
AC006461.2	0.607931	0	0	0
AC006466.5	0	0	0	0
AC006478.1	0	0	0	0
AC006480.1	0	0	0	0
AC006482.1	0	0	0	0
AC006483.1	0	0	0	0
AC006483.5	0	0	0	0
AC006486.10	0.870553	1.24817	0.805236	1.02142
AC006486.9	8.14392	11.6601	4.41642	8.93995
AC006487.1	0	0	0	0
AC006499.1	0	0	0	0
AC006499.2	0	0	0	0
AC006499.3	0	0	0	0
AC006499.4	0	0	0	0
AC006499.5	0	0	0	0
AC006499.6	0	0	0	0
AC006499.7	0	0	0	0
AC006499.9	0	0	0	0
AC006509.4	0.393914	0	0	0.353497
AC006509.7	1.51787	2.75753	2.69236	3.07159
AC006534.1	0	0	0	0
AC006534.2	0	0	0	0
AC006534.3	0	0	0	0
AC006538.1	1.43846	0.98605	1.05503	1.21167
AC006538.4	6.645	1.60858	3.49547	2.74311
AC006538.8	0	0	0	0
AC006539.1	0	0	0	0
AC006539.2	0.509978	0.738726	0.421583	0.22588
AC006539.3	0.21817	0.480388	0.3637	0
AC006539.6	0	0	0	0
AC006547.13	6.984963	4.235081	4.05832	5.634076
AC006547.15	0	0	1.62516	0
AC006547.8	0	3.03582	1.72362	2.05173
AC006548.19	0	0	0	0
AC006548.26	0	0	0	0
AC006548.28	1.0123	0.947595	0.906277	0.83365
AC006552.1	0.0780547	0.114202	0.0325652	0.070294
AC006557.1	0	0	0	0
AC006840.1	0	0	0	0
AC006925.1	0	0	0	0
AC006926.1	0	0	0	0
AC006942.4	1.87575	1.42447	0.936891	0.864777
AC006946.12	0.598505	0.434997	0.505975	1.07419
AC006946.15	0	0.0565524	0.0657261	0
AC006946.16	0.313359	0.0816452	0.174857	0.270231
AC006946.17	0	0	0	0
AC006947.1	0.258066	0.561506	0.22055	0.70227
AC006960.5	0	0	0	0
AC006960.7	0	0.515272	0.394238	0.849587
AC006978.6	14.6306	12.0611	15.5673	15.5819
AC006987.4	0.66348	0.640932	0	0.391674
AC006987.5	0	0	0	0
AC006987.6	0.428187	0.154454	0.182798	0
AC006988.1	0	0	0	0
AC006989.2	0	0	0	0
AC006994.1	0	0	0	0.111644
AC006994.2	0	0	0	0
AC006994.3	0	0	0	0
AC007000.10	0.581092	0	0.241057	0.528213
AC007000.11	0	0	0	0
AC007003.1	0	0	0	0
AC007006.1	0	0	0	0
AC007009.1	12.1693	11.1085	6.75659	8.81965
AC007009.2	0	0	0	0
AC007016.3	0	1.22843	1.42932	0
AC007036.4	0	0	1.10181	0.711346
AC007036.5	0	0.459984	0	0
AC007036.6	0	0	0	0
AC007038.7	0.34638	0.352472	0.391073	0.508365
AC007040.1	0	0	0	0
AC007040.11	0.2948	0.272709	0.264505	0.237247
AC007040.2	0	0	0	0
AC007040.3	0	0	0	0
AC007040.6	0.535987	0	0	0.236827
AC007040.8	0	0	0	0
AC007041.1	0	0	0	0
AC007041.2	0	0.0838438	0.0879871	0
AC007050.1	0	0	0	0
AC007050.17	0	0.124748	0	0
AC007056.1	0	0	0	0
AC007064.22	0	0	0	0
AC007064.24	0	0	0.267501	0
AC007064.25	0	0	0	0
AC007078.4	0	0.143185	0	0
AC007091.1	0	0	0	0
AC007096.1	0	0	0	0
AC007098.1	0	0	0	0
AC007099.1	1.07079	0.789615	0.774654	0.364481
AC007099.2	0	0	0	0
AC007106.1	0	0	0.171113	0
AC007115.3	0	0	0	0
AC007126.1	0.67873	0.50971	0.568992	0.586414
AC007128.1	0.371033	0.227934	0.568085	0.413841
AC007131.1	0.146824	0.108593	0.120911	0.176133
AC007131.2	0	0	0	0
AC007131.3	0	0	0	0
AC007136.1	0	0	0	0
AC007161.5	0	0	0	0
AC007163.1	0	0	0	0
AC007163.2	0	0	0	0
AC007163.3	0	0	0	0
AC007163.6	0.295816	0.227723	0.124356	0
AC007179.1	0	0	0	0
AC007179.2	0	0	0	0
AC007182.6	0.896416	0.707342	0.40137	0.200331
AC007191.4	2.55689	2.93258	2.43068	3.30418
AC007192.4	10.5245	12.5969	7.10682	6.77916
AC007192.6	0	0.0106204	1.37829	2.54254
AC007193.10	0	0	0	0
AC007193.6	0	0.84383	0	0
AC007193.8	0	0	0	0
AC007193.9	5.41921	3.97265	3.75792	4.65004
AC007204.2	0	0	0.125051	0.147342
AC007204.3	0	0	0	0
AC007216.1	0	0	0	0
AC007224.1	0	0	0	0
AC007228.11	0	0	0	0
AC007228.5	1.26462	0.777853	1.04765	0.464378
AC007228.8	0	0	0	0
AC007228.9	2.8259	2.72679	2.27475	1.76327
AC007229.3	1.25769	0.833866	0.526628	0
AC007237.2	0	0	0	0
AC007238.1	0.0686476	0.102974	0	0.0629847
AC007241.1	0	0	0	0
AC007242.1	0	0	0	0
AC007246.3	1.502136	1.618564	2.749628	1.906384
AC007249.3	0	0.180033	0	0
AC007250.4	0.161203	0.113007	0.117068	0.114328
AC007251.2	0	0	0	0
AC007253.1	0	0	0	0
AC007255.8	0.5698652	0.849647	0.678266	0.882139
AC007256.5	0.189252	0.221172	0.439697	0.207238
AC007271.3	0	0	0	0
AC007272.3	0	0	0.393136	0
AC007274.2	0	0	0	0
AC007274.5	0	0	0	0
AC007277.3	0.365717	0.125666	0.244209	0.0416469
AC007278.2	0	0	0	0
AC007278.3	0	0	0	0
AC007279.1	0	0	0	0
AC007279.2	0.366334	0.536103	0.196048	0.241331
AC007283.4	0	0	0	0
AC007283.5	1.98058	1.26934	0.321003	1.25399
AC007285.1	0	0	0	0
AC007285.6	1.03125	0.879945	0.370381	0.188758
AC007285.7	0.263256	0	0	0
AC007292.3	0.873952	0.982131	0.981413	0.925392
AC007292.4	3.12371	0.469615	0.582264	1.15403
AC007292.6	7.69366	7.57184	6.1857	6.38352
AC007292.7	0.965054	1.40281	0	2.59811
AC007304.1	0	0	0	0
AC007308.7	0	0	0	0
AC007312.3	0	0	0	0
AC007317.1	0.252822	0	0	0
AC007318.5	17.7816	8.79813	8.10628e-08	5.42367
AC007319.1	1.05961	0.4849996	0.227031	0.245343
AC007322.1	0	0	0	0
AC007322.3	0	0	0	0
AC007322.5	0	0	0	0
AC007322.7	0	0	0	0
AC007326.1	0	0	3.33392	0
AC007326.10	0.0589382	0.085325	0.00814627	0.0433066
AC007326.9	0	0	0	0
AC007327.5	0	0	0	0
AC007327.6	0	0	0	0
AC007333.1	0	0	0	0
AC007339.1	0	0	0	0
AC007339.2	0	0	0	0
AC007347.1	0	0	0	0
AC007349.4	0	0	0	0
AC007349.5	0	0	0	0
AC007349.7	0	0	0	0
AC007358.1	0	0	0	0
AC007359.6	0	0	0	0
AC007362.3	0.0372995	0	0	0
AC007364.1	0.0515291	0	0	0
AC007365.1	0	0	0	0
AC007365.2	0	0	0	0
AC007365.3	0.176667	0.127926	0	0
AC007365.4	2.13197	3.77195	3.47347	2.39636
AC007367.1	0	0	0	0
AC007375.1	0	0	0	0
AC007381.1	0	0	0	0
AC007381.3	0	0	0	0
AC007383.3	8.72056	8.90267	7.63234	7.609
AC007383.4	0	0	0	0
AC007383.6	0	0	0	0
AC007384.1	0	0	0	0
AC007386.2	0.408607	0.343872	0.10567	0.34084
AC007386.3	0.205807	0.151143	0	0
AC007386.4	0.300317	0.330676	0.440457	0.487244
AC007387.2	0	0	0	0
AC007389.1	0	0	0	0
AC007389.2	0	0	0	0
AC007389.3	7.21429	8.23665	4.7043	3.83873
AC007389.4	0	0	0	0
AC007390.4	0	0	0	0
AC007391.2	0	0	0	0
AC007392.3	0.47879	0.763392	0.204089	0.20658
AC007392.4	0	0	0	0
AC007394.3	0	0	0	0
AC007395.3	0	0	0	0
AC007395.4	0	0	0	0.16606
AC007402.1	0	0	0	0
AC007403.1	0	0	0	0
AC007403.2	0	0	0	0
AC007403.3	0.473588	0	0.17643	0
AC007405.4	1.1306	0.794445	0.692491	0.755926
AC007405.6	2.68787	2.375662	2.117283	2.78971
AC007405.8	0.260091	0.278749	0	0.530757
AC007422.1	0	0	0	0
AC007435.1	0	0	0	0
AC007436.1	0	0	0	0
AC007450.1	0	0	0	0
AC007461.2	0	0	0	0
AC007463.2	0	0	0	0
AC007486.1	0	0	0	0
AC007511.1	0	0	0	0
AC007528.1	0	0	0	0
AC007528.2	0	0	0	0
AC007535.1	0	0	0	0
AC007551.1	0	0	0	0
AC007551.2	0	0.185379	0	0
AC007556.3	0	0	0	0
AC007557.1	0	0	0	0
AC007557.2	0	0	0	0
AC007557.3	0	0	0	0
AC007557.4	0	0	0	0
AC007557.5	0	0	0	0
AC007559.1	0	0	0	0
AC007560.1	0	0	0	0
AC007560.2	0	0	0	0
AC007562.1	0.303238	0	0	0
AC007563.1	0	0	0	0
AC007563.3	0	0	0.129841	0
AC007563.4	0	0	0	0
AC007563.5	0.395934	0	0.334722	0
AC007566.10	1.69294	1.48998	0.475058	0.957128
AC007567.1	0	0	0	0
AC007568.1	0	0	0.242906	0
AC007611.1	0	0	0	0
AC007618.3	0.150003	0	0	0
AC007620.3	0	0	0	0
AC007631.1	0	0	0	0
AC007652.1	0	0	0	0
AC007677.2	0	0	0	0
AC007679.1	0.529612	0	0.215374	0.232732
AC007679.3	0	0	0	0.228824
AC007679.4	0	0	0	0
AC007682.1	0.0931035	0.105198	0.112801	0.163584
AC007682.2	0	0	0	0
AC007682.3	0	0	0	0
AC007682.4	0	0	0	0
AC007731.1	0	0.0351329	0	0
AC007731.2	0	0	0	0
AC007740.1	0	0	0	0
AC007742.3	0	0	0	0
AC007743.1	18.69453	16.001442	14.185512	13.696513
AC007750.1	0	0	0	0
AC007750.5	0	0	0	0
AC007773.1	0	0	0	0
AC007773.2	2.03286	1.25574	1.44453	1.06352
AC007787.2	0	0	0	0
AC007787.3	0	0	0	0
AC007790.4	0	0.212095	0	0
AC007792.1	0.380331	0.276427	0.321531	0.682615
AC007795.1	0	0	0	0
AC007796.1	0	0	0	0
AC007842.1	0	0	0	0
AC007875.2	0	0	0	0
AC007879.1	0	0	0	0
AC007879.2	0.228871	0.168295	0.189625	0
AC007879.3	0	0	0	0
AC007879.4	0	0	0	0
AC007879.5	0	0.11058	0	0.355374
AC007879.6	0	0	0	0
AC007879.7	0	0	0	0.0909929
AC007880.1	0	0	0	0
AC007880.2	0	0	0	0
AC007881.1	0	0	0	0
AC007881.4	0	0	0	0
AC007899.3	0	0	0	0
AC007906.1	0	0.291553	0	0
AC007919.1	0	0	0	0
AC007919.18	4.37651	0.789515	3.86845	0
AC007919.19	0	0	0	0
AC007919.2	0	0	0	0
AC007948.1	0	0	0	0
AC007950.1	0	0	0	0
AC007950.2	0.0721481	0.184283	0.090292	0.0646034
AC007952.4	0	0	0	0
AC007952.5	0	0	0.000339854	0
AC007952.6	0.165386	0.165316	0.0696505	0.100985
AC007966.1	0	0	0	0
AC007967.2	0	0	0	0
AC007967.3	0	0	0	0
AC007967.4	0	0	0	0
AC007969.4	0	0	0	0
AC007969.5	1.68603	3.09152	1.46633	1.51655
AC007998.1	0	0	0	0
AC008041.1	0	0	0	0
AC008045.1	0	0	0	0
AC008060.1	0	0	0	0
AC008060.5	0	0	0	0
AC008060.7	0	0.0404712	0	0.0501393
AC008060.8	0	0	0	0
AC008063.2	0	0	0.148277	0
AC008063.3	0	0	0	0
AC008065.1	0	0	0.448656	0.474275
AC008067.2	0	0	0	0
AC008069.1	0	0	0	0
AC008069.2	0.417597	0.152019	0.0866207	0
AC008072.1	1.15306	0.760623	0.459479	0.193756
AC008073.7	0.624651	0.299844	0.228299	0.4024178
AC008073.9	0	0	0	0
AC008074.1	1.37142	0.467118	0	0.6709
AC008074.3	0.192693	0	0.283473	0.289388
AC008074.4	0	0	0	0
AC008074.5	0	0	0	0
AC008079.10	0.278712	0.256764	0.201566	0.238525
AC008079.9	0	0.0344446	0	0
AC008085.1	0	0	0	0
AC008088.4	0.194869	0.220022	0.106361	0.410081
AC008103.3	0	0	0	0
AC008103.4	0	0	0	0
AC008132.13	0.101918	0.136498	0.620227	0.472815
AC008132.14	0	0	0	0
AC008132.15	0	0	0	0.0543852
AC008154.4	0	0	0	0
AC008154.5	0	0	0	0
AC008155.1	0.595641	0.432185	0	0
AC008155.2	0.389935	0	0.329651	0
AC008163.4	0	0	0	0
AC008166.1	0	0	0	0
AC008169.1	0	0	0	0
AC008171.1	0	0	0	0
AC008173.1	0	0	0	0
AC008175.1	0	0	0	0
AC008264.4	0	0	0.388517	0
AC008265.2	0	0	0.0477642	0.0513037
AC008268.1	2.92659	4.0995	0.569834	0.924463
AC008268.2	0	0	0	0
AC008269.2	0	0	0	0
AC008271.1	0	0	0	0
AC008277.1	0.0940569	0	0	0
AC008278.2	0	0	0	0
AC008278.3	0.442391	0.332681	0.375137	0
AC008280.1	0	0.365724	0	0.350565
AC008280.3	0	0	0	0
AC008281.1	0	0	0	0
AC008391.1	0	0	0	0
AC008410.1	0	0	0	0
AC008427.2	0	0	0	0
AC008440.10	0	0.480935	0.184838	0.193156
AC008440.5	0	5.38282e-06	0	0
AC008449.1	0	0	0	0
AC008464.1	0	0	0	0
AC008514.1	0	0	0	0
AC008521.1	0	0	0	0
AC008522.1	2.70134	2.72973	2.69278	2.09507
AC008536.1	0	0	0	0
AC008547.1	0	0	0	0
AC008562.1	0	0	0	0
AC008565.1	0.272503	0.113474	0.403208	0
AC008581.1	0	0	0	0
AC008592.3	0	0.320582	0.363158	1.1646
AC008592.4	0	0	0.337308	0
AC008592.5	0	0	0	0
AC008592.7	0	0	0	0
AC008592.8	1.09338	1.84532	0.915083	0.762481
AC008598.1	0	0	0	0
AC008622.1	0	0	0	0
AC008623.1	0	0	0	0
AC008625.1	0	0	0	0
AC008641.1	0	0	0	0
AC008671.1	0	0	0	0
AC008674.1	0	0	0	0
AC008686.1	2.81538	1.82426	2.90216	0.774527
AC008691.1	0	0	0	0
AC008694.2	0	0	0	0
AC008694.3	0	0	0	0
AC008697.1	0	0.0393289	0	0.0969722
AC008703.1	0.0441829	0	0	0
AC008703.2	0	0	0	0
AC008737.1	0	0	0	0
AC008740.1	0	0	0	0
AC008746.10	0	0	0	0
AC008746.12	0.113321	0.580039	0.0945699	0.10173
AC008746.3	0	0	0	0
AC008746.5	0	0	2.57743	2.73596
AC008746.9	0	0	0	0
AC008752.1	0	0	0	0
AC008753.1	0	0	0	0
AC008753.3	1.06374	0	1.777	0
AC008753.4	0	0	0	0
AC008753.6	1.27266	1.85638	1.10292	1.46046
AC008756.1	0	0	0	0
AC008759.1	0	0	0	0
AC008780.1	0	0	0	0
AC008781.1	0	0	0	0
AC008781.7	1.52081	1.99413	2.47208	2.49178
AC008798.1	0	0	0	0
AC008810.1	0	0	5.1768	0
AC008834.1	0	0	0	0
AC008834.2	0	0	0	0
AC008836.1	0	0	0	0
AC008850.3	0	0	0	0
AC008865.1	0	0	0	0
AC008869.1	0	0	0	0
AC008869.2	0	0	0	0
AC008906.1	0	0	0	0
AC008914.1	0	0	0	0
AC008937.2	0.268738	0	0	0
AC008937.3	1.09534	0.477325	0.651574	0.788175
AC008938.1	0	0	0	0
AC008940.1	0.134715	0	0.109304	0
AC008949.1	0	0	0	0
AC008967.1	0	0	0	0
AC008982.2	3.69174	3.21156	4.5396	5.69017
AC008984.2	0.640182	0.374376	0.290841	0.2326
AC008984.5	0	0	0	0
AC008984.6	0	0	0	0
AC008984.7	0	0	0	0
AC008985.1	0.92375	0.471327	0.528284	0.360064
AC008991.1	0	0	0	0
AC008992.1	0	0	0	0
AC008993.2	8.73137	7.94185	7.48329	7.54439
AC008993.3	0	0	0	0
AC009005.2	8.94295	9.34488	7.26198	5.74528
AC009009.1	0	0	0	0
AC009014.3	0.450489	0.511926	0.240607	0.531972
AC009022.1	5.84887	11.4259	0	7.11357
AC009035.1	0	0	0	0
AC009052.12	4.92131	1.70044	2.82444	1.60665
AC009060.1	0	0	0	0
AC009060.2	17.3684	7.57538	13.6264	22.9426
AC009060.3	0	1.45031	0	1.91778e-08
AC009065.1	0	0	0	0
AC009065.2	0	0	0	0
AC009065.3	0	0	0	0
AC009065.4	0	0	0	0
AC009080.1	0	0	0	0
AC009081.1	0	0	0	0
AC009084.1	0	0	0	0
AC009095.4	0.871173	1.12817	1.45463	1.32679
AC009108.1	0	0	0	0
AC009108.2	0	0	0	0
AC009110.1	0	0	0	0
AC009120.10	0.887688	1.07048	0	1.43337
AC009120.11	1.26461	0.6449	1.0521	1.05948
AC009120.3	2.38656	1.96387	1.46083	1.32455
AC009120.4	0.239105	0.086751	0	0
AC009120.5	1.58096	1.734	0.64456	2.32094
AC009120.6	11.08769	14.10953	12.46577	24.535785
AC009120.8	0	0	0.221638	0
AC009120.9	0	0	0	0
AC009121.1	0	0	0	0
AC009121.2	0	0	0	0
AC009127.1	0	0	0	0
AC009133.12	29.33272	27.77764	30.35553	34.11522
AC009133.15	9.81256	17.7755	11.8259	8.43884
AC009133.17	0.656093	0.417586	0.457032	0.693771
AC009133.21	42.0676	37.8772	42.3067	47.0937
AC009133.22	6.1345	6.43343	4.20344	0.569427
AC009133.23	0.228696	1.43211	2.38328e-08	1.13881
AC009133.24	0	0.253755	0	0.61124
AC009134.1	0	0	0	0
AC009158.1	3.53386	0.530163	1.48856	1.58012
AC009159.1	0	0	0	0
AC009161.1	0	0	0	0
AC009166.5	0	0	0	0
AC009166.7	0.439668	0.287523	0.351968	0.510111
AC009196.1	0	0	0	0
AC009227.2	0.713816	0.721378	0.828833	0.820129
AC009227.3	0	0	0	0
AC009228.1	0	0	0	0
AC009229.5	0	0	0	0
AC009229.6	0.302362	0.738351	1.09039	1.87136
AC009236.2	0	0	0	0
AC009237.10	0	0	0	0
AC009237.11	3.86036	1.55874	1.45046	2.30952
AC009237.13	0	0	0	0
AC009237.14	0	0	0	0
AC009237.16	0	0	0	0
AC009237.17	0	0	0	0
AC009237.2	0	0	0	0
AC009237.4	0	0	0	0
AC009237.5	0	0	0	0
AC009237.6	0	0	0	0
AC009237.8	4.958786	3.856537	2.892248	2.311788
AC009238.6	0	0	0	0
AC009238.7	0	0	0	0
AC009238.8	0	0	0	0
AC009245.3	1.16948	0.82623	0.891072	0.538472
AC009260.1	0	0	0	0
AC009262.2	0	0.189785	0	0
AC009263.2	0	0	0	0
AC009264.1	1.7158552	1.958741	1.0608423	2.423825
AC009274.6	0	0.656312	0	0.405178
AC009276.4	0	0	0	0
AC009297.1	0	0	0	0
AC009299.1	0	0	0	0
AC009299.2	0	0.2604445	0.506217	0.187781
AC009299.3	3.40665	3.87598	3.160267	3.6834
AC009299.4	0	0.209666	0.473567	0
AC009299.5	0	0	0	0
AC009302.2	0	0	0	0
AC009303.1	0	0	0.154654	0.11024
AC009303.2	0.241028	0.439116	0.459098	0.598551
AC009303.3	0	0	0.853213	0.363793
AC009305.1	0	0	0.386218	0
AC009305.2	0	0	0	0
AC009310.1	0	0	0	0
AC009312.1	0	0.152126	0	0.185757
AC009313.1	0	0	0	0
AC009313.2	0	0	0	0
AC009336.1	0	0	0	0
AC009336.19	0	0	0	0
AC009362.2	0	0.271306	0	0.334849
AC009365.4	0.147755	0	0	0
AC009403.2	10.31264	9.19465	10.69442	8.47214
AC009404.2	0.497311	0.617981	0.6375398	0.508302
AC009406.1	0	0	0	0
AC009406.2	0	0	0	0
AC009410.1	1.51162	0.557211	0.614692	1.17377
AC009411.1	0	0	0	0
AC009411.2	0	0	0	0
AC009413.2	0.386492	0.842468	0.653126	0
AC009414.1	0	0	0	0
AC009473.1	0.678827	0.879947	0.996511	0.30871
AC009474.1	0	0	0	0
AC009474.2	0	0	0	0
AC009477.7	0	0	0	0
AC009478.1	0	0.282971	0	0
AC009478.2	0	0	0	0
AC009480.1	0	0	0	0
AC009480.3	0	0	0	0
AC009480.4	0	0	0	0
AC009487.4	0.655984	0	0	0
AC009487.5	0	0	0	0
AC009487.6	0.496694	0.496884	0.574836	0.36662
AC009491.1	0	0	0	0
AC009491.2	0	0	0	0
AC009494.3	0	0	0	0
AC009495.1	0	0	0	0
AC009495.2	0	0.491506	0.337829	0.347538
AC009495.3	0	0	0	0
AC009495.4	0.446284	0	0	0.853944
AC009498.1	0	0	0	0
AC009499.1	0	0	0	0
AC009500.2	0	0	0	0
AC009501.4	0.604028	0.350721	0.291734	0.557353
AC009502.1	0.142443	0	0.237065	0.256719
AC009502.4	4.69058	4.073934	3.450828	2.395592
AC009505.2	0	0	0	0
AC009505.4	0	0	0	0
AC009506.1	4.77807	5.05958	3.56313	2.98008
AC009506.2	0	0	0	0
AC009508.1	0	0	0	0
AC009517.2	0.193699	0	0.166292	0
AC009518.2	0	0.118719	0	0
AC009518.3	0	0	0	0
AC009518.4	0.506555	0	0.0694666	0.223641
AC009518.8	0	0.107097	0	0
AC009531.2	0	0	0	0
AC009541.1	0	0	0	0
AC009542.2	0	0	0	0
AC009677.1	0	0	0	0
AC009695.1	0	0	0	0
AC009729.1	0	0	0	0
AC009758.1	0	0	0	0
AC009784.1	0	0	0	0
AC009784.3	0.116877	0.0856594	0.0972161	0.104906
AC009784.4	0	0	0	0
AC009800.1	0	0	0	0
AC009831.1	0	0	0	0
AC009835.1	0	0	0	0
AC009878.2	0	0	0	0
AC009892.10	0	0	0	0.18622
AC009892.2	0	0	0	0
AC009892.5	0	0	0	0
AC009892.9	0	0	0	0
AC009941.1	0	0	0	0
AC009945.4	0	0	0	0
AC009947.2	0	0	0	0
AC009947.5	0	0	0	0
