SRR5026767	SRR5026768	SRR5026771	SRR5026772
AC005592.1	0	0	0.0539608	0
AC005592.2	0.439546	0	0	0
AC005592.3	0	0.0348877	0	0
AC005593.2	0.372511	0.312022	0	0
AC005597.1	0	0	0	0
AC005599.1	0	0	0	0
AC005606.14	4.04705	2.80739	4.74717	2.23297
AC005606.15	5.59487	8.50044	0	5.82021
AC005609.16	0	0	0	0
AC005609.17	0	0	0	0
AC005609.18	0	0	0	0
AC005609.19	0	0	0	0
AC005609.2	0	0	0	0
AC005609.20	0	0	0	0
AC005614.3	0.266032	0.232452	0.160486	0.18421
AC005614.5	1.45351	0.110856	1.06887	0.536974
AC005616.1	0	0	0	0
AC005616.2	0.477696	0.525359	0.94259	0.487115
AC005618.6	0.189626	0.2118	0.204155	0.129369
AC005618.8	0	0	0	0
AC005618.9	0	0	0	0
AC005621.1	0	0	0	0
AC005624.2	0.383889	0	0	0
AC005625.1	0	0	0	0.118685
AC005626.3	0	0	0	0
AC005631.1	6.69166	5.92397	3.71731	0
AC005668.1	16.3818	6.58859	21.7137	6.04801
AC005682.5	0.274972	0.1314911	0.0505433	0.0475206
AC005682.6	0	0	0	0
AC005686.1	0	0	0	0
AC005701.1	0	0	0	0
AC005702.1	60.8466	68.9162	77.5844	91.0524
AC005702.2	9.75499	22.6008	13.4157	15.5941
AC005702.3	11.7888	18.7288	6.47491	9.39515
AC005702.4	0	24.217	5.96803	5.99645
AC005703.2	0	0	0.267186	0
AC005703.3	0.0292865	0.0246183	0	0
AC005722.4	0	0	0	0
AC005725.1	0	0	0	0
AC005730.2	0	0	0	0
AC005740.3	0.622337	0.515796	0.154569	0.541357
AC005740.4	0	0.148473	0	0
AC005740.5	0	1.36985	0.319986	0.807625
AC005740.6	0.322808	0.2278	0.213691	0.183099
AC005741.2	0	0	0	0
AC005752.10	0.216488	0.0903603	0.160715	0.0943709
AC005753.1	0.092025	0	0	0.232322
AC005754.7	0	0	0	0.0446791
AC005754.8	0.358192	0.147676	0.369906	0.278627
AC005757.6	0.167865	0	0.125883	0
AC005757.7	0.201963	0.201309	0.596312	0.571275
AC005758.1	0.107065	0	0.106264	0.0921516
AC005772.2	0	0	0	0
AC005775.2	0.819276	1.29658	0.205627	0.900027
AC005776.1	0.34172	0	1.02833	0.297166
AC005777.3	0	0	0	0
AC005779.2	0	0	0	0
AC005780.1	0	0	0	0.0858211
AC005783.1	8.84306	0	4.10189	0
AC005785.2	3.10223	1.30903	3.13863	2.71394
AC005785.5	0.556177	0.465069	0.333306	0.192283
AC005786.3	2.95534	1.85347	1.52249	0.963923
AC005786.5	0	0	0.216767	0
AC005786.6	0.867509	0.549953	0.54025	0.802384
AC005786.7	0.764505	1.5333	0	0.857391
AC005789.9	0	0	0	0
AC005794.1	0	0	0	0
AC005795.1	0	0.0841191	0	0.082174
AC005796.2	0	0.248648	0	0
AC005808.3	0	0	0	0
AC005822.1	0.0692506	0	0	0.1158
AC005828.1	0	0	0	0
AC005838.2	1.62309	0.916923	0.0374229	0.474092
AC005863.1	0.396467	0.17992	0.362459	0.120236
AC005863.2	0	0.0495414	0	0
AC005901.1	0	0	0	0
AC005915.1	0	0	0	0
AC005926.1	0	0	0	0
AC005932.1	0.30347	0.171984	0.100187	0.128846
AC005943.2	0.592015	0	1.8401	0.685029
AC005943.6	24.6958	38.2618	23.2854	40.215
AC005944.2	24.0086	34.4025	23.8455	35.494
AC005954.3	0.776236	0.215778	0.772623	0.447186
AC005954.4	0.63753	0.456683	0.177899	0.676758
AC006000.5	0.214405	0.421513	0.563373	0.367209
AC006003.3	0	0	0	0
AC006004.1	0.0741162	0.0629217	0.024413	0.0642327
AC006007.1	0	0	0	0
AC006011.4	4.14787	13.2971	5.69779	6.07948
AC006014.7	1.01467	0	1.17845	0.320507
AC006014.8	0.7999458	0.727647	1.431815	0.6049281
AC006019.1	0	0	0	0
AC006019.3	0.120075	0.138005	0.033315	0.0160707
AC006019.4	0.00051732	0	0	0
AC006022.4	0	0	0	0
AC006026.1	0	0	0	0
AC006026.12	0	0	0	0
AC006026.13	3.59449	0	3.709	1.60134
AC006026.2	0	0.259507	0	0
AC006026.9	0	0.0273863	0	0
AC006028.11	0	0	0	0
AC006033.22	0	0	0	0
AC006037.2	0	0	0	0
AC006041.1	0	0	0	0
AC006042.6	1.52178	1.28538	0.880698	0.983625
AC006042.7	0.22638	0.191959	0.112881	0.291501
AC006042.8	0.0415588	0	0	0
AC006050.2	0	0.0583532	0	0
AC006070.12	0	0	0	0
AC006076.1	0	0	0	0
AC006077.3	2.36072	3.67494	1.85721	2.65147
AC006077.4	0	0	0	0
AC006088.1	0	0	0	0
AC006115.1	0	0	0	6.01319
AC006115.6	0.742755	0.630749	0	0
AC006116.1	5.95022	11.384	0	2.45264
AC006116.12	0.528241	0.439441	0.21255	0.169659
AC006116.13	0.0585035	0.0978904	0.173258	0.100292
AC006116.14	0	0	0	0
AC006116.15	0.770854	0.613956	0.480224	0.625665
AC006116.17	0.978738	0.346281	0.716659	0.39809
AC006116.19	0	0	0	0
AC006116.20	1.0691976	0	0.1650215	0
AC006116.21	2.17579	0.9114457	1.21476	0.752559
AC006116.22	0.169622	0.059912	0.0702695	0.0411044
AC006116.24	4.00051	1.72624	1.41108	0
AC006116.27	4.70981	0.759935	3.84638	3.15664
AC006126.3	0.35673	0.100028	0.353163	0
AC006126.4	0	0	0	0
AC006128.2	2.26831	2.44157	2.90367	2.58169
AC006129.1	1.264561	0.584048	1.358953	1.374347
AC006129.2	0	0.194938	0	0.102349
AC006129.3	0	0	0	0
AC006130.1	0	2.81407	0	9.5034
AC006130.3	0.22266	0	0	0
AC006130.4	0	0	0	0
AC006133.3	0	0	0	0
AC006133.7	0	0	0	0
AC006145.1	0	0	0	0
AC006145.4	1.10678	0.6779	1.04593	0.60192
AC006150.1	0	0	0	0
AC006150.2	2.96632	4.87477	0	0
AC006153.3	0.237937	1.17593	0.955973	1.04335
AC006159.4	0	0	0	0
AC006159.5	0	0	0	0
AC006160.5	0.233177	0.130474	0.152959	0.0663788
AC006195.2	0	0	0.0517401	0
AC006196.1	0	0	0	0
AC006227.1	0	0	0	0.0559556
AC006262.10	0	0	0	0.377093
AC006262.11	0	0	0	0
AC006262.4	0	0.201402	0	0
AC006262.5	0.36689	0.309211	0.309133	0.380692
AC006272.1	0.181781	0.768199	0.183863	0.316555
AC006272.2	0.413704	0	0	0
AC006273.4	1.30427	0.390241	1.66914	0.346177
AC006273.5	0	0	0.0666374	0
AC006277.2	0.233345	0.729822	0.38586	0.475904
AC006277.3	0.816767	0.554243	0.434582	0.672809
AC006288.1	0	0	0	0
AC006296.1	0	0	0	0
AC006296.2	0	0	0	0
AC006322.1	0	0	0	0
AC006326.3	0	0.0683065	0	0
AC006328.1	0	0	0	0
AC006328.2	1.107	0	0	0
AC006328.3	1.107	0	0	0
AC006328.4	0	0	0	0
AC006328.9	0	0	0	0
AC006335.10	0	0	0	0
AC006335.11	0	0	0.53562	0
AC006335.2	0	0	0	0
AC006335.6	0	0	0	0
AC006355.3	0	0	0	0
AC006366.3	0	0	0	0
AC006369.2	0.382635	0.267865	0.553162	0
AC006369.3	0	0	0.204905	0.178208
AC006371.1	0	0	0	0
AC006372.4	0.0110178	0	0	0.0281005
AC006372.5	0	0	0	0
AC006372.6	0	0	0	0
AC006373.1	0	0	0	0
AC006377.1	0	0	0	0
AC006378.2	0.349189	0	0.121696	0.298809
AC006380.1	0	0	0	0
AC006380.3	0	0	0	0
AC006386.1	1.35985	0.920562	0.971044	1.08037
AC006390.4	0	0	0	0
AC006427.2	0	0	0	0
AC006445.1	0	0	0	0
AC006445.6	0.185002	0.157219	0.371177	0.322516
AC006445.7	0.313676	0	0	0.1356
AC006449.2	44.8898	34.4216	27.5167	22.3668
AC006452.1	0	0	0	0
AC006452.2	0	0	0	0
AC006458.3	0	0	0	0
AC006460.2	0	0	0	0
AC006461.1	0	0	9.41681	0
AC006461.2	0	0	0	0
AC006466.5	0	0	0	0
AC006478.1	0	0	0	0
AC006480.1	23.0217	3.46522	4.5577	8.7649
AC006482.1	0	0	0	0
AC006483.1	0	0	0	0
AC006483.5	0.290774	0	0	0
AC006486.10	0.449734	0.566254	0.4478	0.356985
AC006486.9	0	0	0	0
AC006487.1	0	0	0	0
AC006499.1	0	0	0	0
AC006499.2	0	0	0	0
AC006499.3	0	0	0	0
AC006499.4	0	0	0	0
AC006499.5	0	0	0	0
AC006499.6	0	0	0	0
AC006499.7	0	0	0	0
AC006499.9	0	0	0	0
AC006509.4	0	0.315085	0	0
AC006509.7	0.887316	0.288296	1.06365	1.45812
AC006534.1	0	0	0	0
AC006534.2	2.03288	0	0	2.37082
AC006534.3	26.3429	35.499	15.7158	39.6471
AC006538.1	1.74544	1.61283	1.61151	1.40408
AC006538.4	0.91104	0	2.74844	0
AC006538.8	0	0	0.101513	0
AC006539.1	22.0162	0	4.2686	3.41988
AC006539.2	0.385507	0.108497	0.127945	0.335268
AC006539.3	0.117274	0.0989482	0.233433	0.101745
AC006539.6	0.141888	0	2.66824	0.113608
AC006547.13	4.674254	3.441232	4.176881	3.4709002
AC006547.15	0	0	0	0
AC006547.8	1.08928e-06	4.41936	2.63381	3.86905
AC006548.19	3.9416	1.50339	0	6.2458
AC006548.26	0	0	0	0
AC006548.28	0.586436	0.312097	0.393435	0.308227
AC006552.1	0.232608	0.0389448	0.137321	0.0800147
AC006557.1	0	0	0	0
AC006840.1	0	0	0	0
AC006925.1	4.40324	3.57505	0	0
AC006926.1	0	0	0	0
AC006942.4	0	0	0.120709	0
AC006946.12	0	0	0	0.234949
AC006946.15	0	0	0.0832461	0.0359043
AC006946.16	2.24527	1.38471	1.13768	0.867076
AC006946.17	0.573261	0.274721	0.488487	0.568216
AC006947.1	0.128722	0.432868	0.128377	0.109053
AC006960.5	0	1.27267	0	0
AC006960.7	0.124531	0	0.123608	0.215093
AC006978.6	3.39822	2.82798	3.23554	3.08111
AC006987.4	2.11862	1.35088	2.00767	0.904425
AC006987.5	0	0	0	0
AC006987.6	0.107524	0.180746	0.321892	0.182182
AC006988.1	0	0	0	0
AC006989.2	0	0	0	0
AC006994.1	0	0	0	0
AC006994.2	0.26382	0	0.524744	0.225595
AC006994.3	0	0	0	0.0794025
AC007000.10	0.945531	0	0	0.27212
AC007000.11	0	0	2.17431	1.17973
AC007003.1	0	0	0	0
AC007006.1	0	0	0	0
AC007009.1	23.8956	34.0281	21.8275	21.9271
AC007009.2	0	4.15846	0	0
AC007016.3	0	0	0	0
AC007036.4	0.341533	0	0.212003	0
AC007036.5	0.22851	0.2168	0.401848	0.501617
AC007036.6	0	0	0	0
AC007038.7	0.773307	0.282848	0.611777	0.289911
AC007040.1	0	0	0	0
AC007040.11	0.197541	0.133136	0.0822705	0.13961
AC007040.2	0	0	0	0
AC007040.3	0	0	0	0
AC007040.6	0	0	0	0.23609
AC007040.8	0.100294	0	0	0
AC007041.1	0	0	0	0
AC007041.2	0.0492474	0.125147	0.0970314	0.0425929
AC007050.1	0	0	0	0
AC007050.17	0	0.0712646	0	0
AC007056.1	0	0	0	0
AC007064.22	0	0	0	0
AC007064.24	0	0.435293	0.126199	0.218903
AC007064.25	0	0	0	0
AC007078.4	0	7.68191e-09	0	0
AC007091.1	0.126157	0	0	0
AC007096.1	0	0	0	0
AC007098.1	0	0	0	0
AC007099.1	1.09515	0.308152	0.352599	0.59458
AC007099.2	0	0	0	0
AC007106.1	0	0	0.358006	0
AC007115.3	0	0	0	0
AC007126.1	1.28526	0.857985	0.787585	0.847386
AC007128.1	0.209636	0.0877971	0.137566	0.0904847
AC007131.1	0.0300402	0	0.0295862	0
AC007131.2	0	0	0	0
AC007131.3	0	0	0	0
AC007136.1	0	0	0	0
AC007161.5	0	0.0443075	0.0774426	0
AC007163.1	0	0	0	0
AC007163.2	0	0	0	0
AC007163.3	0.0257165	0.0432394	0.0254534	0
AC007163.6	0	0	0.063631	0
AC007179.1	0	0	0	0
AC007179.2	0	0	0	0
AC007182.6	0	0	0	0
AC007191.4	2.13745	1.12403	2.41557	1.58563
AC007192.4	0.394239	0.25885	0.197777	0.146644
AC007192.6	2.48994	9.28181	2.55869	4.19945
AC007193.10	0	0	0	0
AC007193.6	0.241291	0.208681	0.716223	0.20477
AC007193.8	0	0	0	0
AC007193.9	1.65348	1.36873	1.09252	1.42137
AC007204.2	0.0717697	0	0	0.122803
AC007204.3	0	0	0	0
AC007216.1	0	0	0	0
AC007224.1	0	0	0	0
AC007228.11	0.322741	0.290381	0.220678	0.106752
AC007228.5	0.422582	0.421242	0.279096	0.12134
AC007228.8	0	0	1.88857	1.62952
AC007228.9	1.45553	1.34909	1.56657	1.95126
AC007229.3	0.248698	1.2559	0.467905	0
AC007237.2	0	0	0	0
AC007238.1	0.0338564	0	0.0325405	0
AC007241.1	0	0	0	0
AC007242.1	0	0	0	0
AC007246.3	2.6312609	1.1604461	1.251889	0.969507
AC007249.3	3.11275	3.02145	6.19727	6.01522
AC007250.4	1.48142	1.81602	0.794095	0.974726
AC007251.2	0	0	0	0
AC007253.1	0	0	0	0
AC007255.8	0.440532	0.264033	0.395289	0.1613798
AC007256.5	0.0415093	0.0170507	0.081857	0.0178274
AC007271.3	0	0	0.219733	0
AC007272.3	0	0	0	0
AC007274.2	0	0	0	0
AC007274.5	0	0	0	0
AC007277.3	0.123789	0.0407511	0.13826	0.0618514
AC007278.2	0	0	0	0
AC007278.3	0	0	0	0
AC007279.1	5.14738	0	0	2.27141
AC007279.2	0.173027	0	0	0.148034
AC007283.4	0	0	0	0.693772
AC007283.5	0	0.0725604	0	0.11629
AC007285.1	0	0	0	0
AC007285.6	0	0	0.065792	0
AC007285.7	0.407898	0.452891	0.272429	0.952306
AC007292.3	0.403028	0.245053	0.285834	0.247524
AC007292.4	0.782592	0.399686	1.59478	0.240805
AC007292.6	1.65957	0.858066	1.56813	1.70905
AC007292.7	2.21122	1.85595	0.740417	0.320951
AC007304.1	0	0	0	0
AC007308.7	0.901066	9.20647	0	3.53002
AC007312.3	0	0	0	0
AC007317.1	0.142054	0.117538	0	0.246796
AC007318.5	1.05578	1.24629	1.42271	3.44453
AC007319.1	0	0	0.0771683	0
AC007322.1	0	0	0	0
AC007322.3	0	0	0	0
AC007322.5	0	0	0	0
AC007322.7	0	0	0	0
AC007326.1	18.5356	15.1949	20.8136	23.1846
AC007326.10	0.0152821	0.00858508	0.0100577	0.0304095
AC007326.9	0	0	0	0
AC007327.5	0	0	0	0
AC007327.6	0	0	0	0
AC007333.1	0	0	0	0
AC007339.1	0	0	0	0
AC007339.2	36.8208	18.4436	8.74638	10.5024
AC007347.1	2.55512	1.42056	0	2.33897
AC007349.4	0	0	0	0
AC007349.5	0	0	0	0
AC007349.7	0	0	0	0
AC007358.1	0	0	0	0
AC007359.6	0.00811472	0	0.00786656	0.00685827
AC007362.3	0	0	0	0
AC007364.1	0.0308112	0.0773385	0	0
AC007365.1	0	0	0	0
AC007365.2	0	10.9899	0	0
AC007365.3	0	0.159216	0	0.0815186
AC007365.4	0.278763	0.231117	0.41413	0.600082
AC007367.1	0	0	0	0
AC007375.1	0	0	0	0
AC007381.1	0.202634	0.156957	0.4043	0.313899
AC007381.3	0	0	0	0
AC007383.3	3.957446	2.92509	3.56446	3.774473
AC007383.4	0	0.00536463	0	0
AC007383.6	0.101942	0.0856063	0	0.0880817
AC007384.1	0	0	0	0
AC007386.2	0.161136	0.0542786	0.126112	0.0822384
AC007386.3	0.110977	0	0	0
AC007386.4	0.284205	0.145284	0.228368	0.244431
AC007387.2	2.1948	0	3.57186	1.56862
AC007389.1	0.0637371	0	0	0
AC007389.2	0	0	0	0
AC007389.3	0.816334	0.818298	0.752559	0.669375
AC007389.4	0	0	0	0
AC007390.4	0	0.203917	0	0
AC007391.2	0.292759	0.122626	0.147171	0
AC007392.3	0	0.220741	0.307921	0
AC007392.4	0	0	0	0
AC007394.3	0	0	0	0
AC007395.3	0	0	0	0
AC007395.4	0	0	0	0
AC007402.1	0	0	0	0
AC007403.1	0	0	0	0
AC007403.2	0	0.1914	0	0
AC007403.3	0	0.113272	0.135605	0.239852
AC007405.4	0.172393	0.1698407	0.209961	0.309641
AC007405.6	8.602018	7.32546	5.19389	4.906533
AC007405.8	0.109549	0	0	0.277874
AC007422.1	0	0	0	0
AC007435.1	0	0	0	0
AC007436.1	0	0	0	0
AC007450.1	0	0	0	0
AC007461.2	0	0	0	0
AC007463.2	0	0	0	0
AC007486.1	0	7.37743	0	0
AC007511.1	10.6315	0	0	12.2328
AC007528.1	0	0	0	3.13586
AC007528.2	0	0	0	0
AC007535.1	0	0	0	0
AC007551.1	0	0	0	0
AC007551.2	0	0	0.146696	0
AC007556.3	0	0	0	0
AC007557.1	0	0	0	0
AC007557.2	0	0	0	0
AC007557.3	0	0	0	0
AC007557.4	0	0	0	0
AC007557.5	0	0	0	0
AC007559.1	0	0	0	0
AC007560.1	0	0.511774	0	0.498552
AC007560.2	0	0	0	0
AC007562.1	0	0.130941	0	0
AC007563.1	0	0.0138455	0	0
AC007563.3	0	0	0	0
AC007563.4	0	0	0	0
AC007563.5	0.244641	0	0.190045	0.351699
AC007566.10	0.267774	0.34191	0.536039	0.222266
AC007567.1	4.05061	0	7.9845	6.70611
AC007568.1	0	0	0	0
AC007611.1	0	0	0	0
AC007618.3	0.0833769	0	0	0.0720374
AC007620.3	0.959012	0.425214	1.37469	1.22778
AC007631.1	0	0	0	0
AC007652.1	0	0	0	0.100176
AC007677.2	0	0	0	0
AC007679.1	0	0.111168	0	0.115647
AC007679.3	0.180655	0	0	0
AC007679.4	0	0.152213	0.182545	0
AC007682.1	0.0397846	0.0397218	0	0.0114955
AC007682.2	0	0	0	0
AC007682.3	6.8226	0	3.43704	0
AC007682.4	0	0	0	0
AC007731.1	1.050948	0.700135	0.631434	1.10633
AC007731.2	0	0	0	0
AC007740.1	0	0	0	0
AC007742.3	0	0	0	0
AC007743.1	4.36344	1.70914	2.50446	1.17826
AC007750.1	29.1344	38.0296	53.0912	43.3242
AC007750.5	0	0	0	0
AC007773.1	11.0643	25.6265	31.4224	30.8078
AC007773.2	1.55382	2.39146	2.00645	2.40347
AC007787.2	0.0273124	0	0	0
AC007787.3	0.477159	0.645497	0.475744	0.163137
AC007790.4	0	0	0	0
AC007792.1	0.230126	0	0.470977	0
AC007795.1	0	0	0	0
AC007796.1	0.112452	0	0.110489	0.0957555
AC007842.1	4.20479	0	0	0
AC007875.2	0.813121	0.677641	0.411986	0.178077
AC007879.1	0	0	0	0
AC007879.2	0	0	0.228956	0.295708
AC007879.3	0	0	0	0
AC007879.4	0	0	0	0
AC007879.5	0.171835	0	0.726479	0
AC007879.6	0	0.212738	0	0
AC007879.7	0.0529755	0	0	0
AC007880.1	0	0.0216229	0	0
AC007880.2	0	0	0	0
AC007881.1	0	0	0	0
AC007881.4	0	0	0	0
AC007899.3	0.266827	0.147059	0	0.0805613
AC007906.1	0	0	0	0
AC007919.1	0	0	0	0
AC007919.18	0	0	0	0
AC007919.19	0	0	0	0
AC007919.2	0	0	0	0
AC007948.1	0	0	0	0
AC007950.1	0	0.161385	0.381318	0.331535
AC007950.2	0.0212395	0.089098	0.14666	0.182207
AC007952.4	0	0	0	0
AC007952.5	0	0	0	0
AC007952.6	0	0	0	0.0488817
AC007966.1	0	0	0	0
AC007967.2	0	0	0	0
AC007967.3	0	0	0	0
AC007967.4	0	0	0	0
AC007969.4	0	0	0	0
AC007969.5	1.94244	1.74064	3.24913	2.05273
AC007998.1	0	0	0	0
AC008041.1	0	0	0	0
AC008045.1	0	0	0	0
AC008060.1	0	0	0	0
AC008060.5	0	0	0	0
AC008060.7	0.125328	0	0.0617564	0
AC008060.8	0.356125	0.297334	0.118116	0
AC008063.2	0.375801	0	0	0
AC008063.3	0.101803	0	0	0.523839
AC008065.1	0	0.404874	0.238988	0.411241
AC008067.2	0	0	0	0
AC008069.1	0	0.0952986	0	0
AC008069.2	0	0	0	0.0458567
AC008072.1	0.660747	0.256177	0.51374	0.0858742
AC008073.7	0.45655	0.465502	0.365912	0.320873
AC008073.9	0.112907	0	0	0
AC008074.1	0.893622	0.172869	0.909748	0.106176
AC008074.3	0.706046	0.383142	0.485587	0.307247
AC008074.4	0	0	0.109796	0.0949926
AC008074.5	0	0	0	0
AC008079.10	0.193445	0.160922	0.188075	0.129105
AC008079.9	0	0.0481801	0	0
AC008085.1	0	0	0	0
AC008088.4	0.195152	0.167347	0.508307	0.21836
AC008103.3	0	0	0	0
AC008103.4	0.368243	0.102908	0.248987	0.144931
AC008132.13	0.345547	0.4355884	0.582085	0.498524
AC008132.14	0	0.106074	0	0.318158
AC008132.15	10.6169	9.15722	8.29933	8.64806
AC008154.4	0	0.471256	0	0.16034
AC008154.5	0	0	0	0
AC008155.1	0	0	0.264709	0.22919
AC008155.2	0	0	0	0
AC008163.4	0	0	0	0
AC008166.1	0	0	0	0
AC008169.1	0	0	0	0
AC008171.1	0	0	0	0
AC008173.1	0	0	0	0
AC008175.1	0.00811472	0	0.00786656	0.00685827
AC008264.4	0	0.18414	0	0
AC008265.2	0	0	0	0
AC008268.1	0	0.0390315	0	0.119691
AC008268.2	0	0	0.085871	0
AC008269.2	0.105053	0	0	0
AC008271.1	0.0244459	0	0	0
AC008277.1	0	0.0514682	0.0591306	0.0522498
AC008278.2	0	0.493976	0	0
AC008278.3	0.107159	0.287836	0.129491	0.215165
AC008280.1	0	0	0	0.166575
AC008280.3	4.90776	1.53895	2.75823	2.92565
AC008281.1	0	0	0	0
AC008391.1	9.0846	0	0	4.23088
AC008410.1	0	0	0	0
AC008427.2	0	0	0	0
AC008440.10	0.205603	0.177981	0.515526	0.176594
AC008440.5	0	0	0	0.990784
AC008449.1	0	0	0	0
AC008464.1	0	0	8.36079	0
AC008514.1	0.202634	0.156957	0.4043	0.313899
AC008521.1	0	0	0	0
AC008522.1	2.10516	0	1.3139	0
AC008536.1	11.8282	0	4.22848	0
AC008547.1	5.35194	14.3166	10.5732	6.61236
AC008562.1	0	0	0	0
AC008565.1	0	0	0.160624	0
AC008581.1	3.47902	0	0	0
AC008592.3	0.223715	0	0	0
AC008592.4	0	0	0	0
AC008592.5	0	0	0	0
AC008592.7	0	0	0	0
AC008592.8	2.42182	0.890844	1.16536	1.65819
AC008598.1	0	0	0	0
AC008622.1	0	0	0	0
AC008623.1	0	0	0	0
AC008625.1	0	0	0	0
AC008641.1	0	0	0	0
AC008671.1	0	0	0	0
AC008674.1	0	0	0	0
AC008686.1	1.18262	1.2447	0.77849	1.26662
AC008691.1	0	0	0	0
AC008694.2	0	0.260384	0	0
AC008694.3	0	0	0	0
AC008697.1	0	0	0	0.1114283
AC008703.1	0	0	0	0
AC008703.2	0	0	0	0
AC008737.1	1.63929	0	0	0
AC008740.1	0	0.578001	2.03665	3.6941
AC008746.10	0	0	0	0
AC008746.12	0.475417	0.199152	0.293435	0.101644
AC008746.3	0.106921	0	0.105545	0.178751
AC008746.5	1.24674	0.527049	1.26257	1.63998
AC008746.9	0	0	0	0
AC008752.1	0	0	0	0
AC008753.1	0.202634	0.156957	0.4043	0.313899
AC008753.3	0	0.601322	0.360047	0
AC008753.4	0	0.159135	0.19265	0
AC008753.6	0.945051	1.58696	0.621814	1.33724
AC008756.1	0	0	0	0
AC008759.1	0	0	0	3.40158
AC008780.1	0	0	0	0
AC008781.1	4.36783	0	0	3.40192
AC008781.7	1.26812	1.23966	1.83346	0.915763
AC008798.1	39.3715	17.9542	56.4801	61.2284
AC008810.1	11.6288	13.155	7.88589	9.30649
AC008834.1	0	0	0	0
AC008834.2	0	0	0	0
AC008836.1	4.6026	0	0	0
AC008850.3	0	0	0	0
AC008865.1	0	0	0	2.08921
AC008869.1	13.9625	13.471	13.6177	14.6031
AC008869.2	0	0	0	0
AC008906.1	0	3.03567	0	0
AC008914.1	6.88902	0	18.4216	5.4992
AC008937.2	0	0	0	0
AC008937.3	0.633385	0.373193	0.438441	0.490506
AC008938.1	0	0	7.92297	4.58125
AC008940.1	0	0	0	0.171097
AC008949.1	15.3695	3.0052	0	2.8111
AC008967.1	0	0	0	0
AC008982.2	0.648241	0.129591	0.875167	0.429999
AC008984.2	0.0638353	0.180443	0.0917372	0.0731502
AC008984.5	0.189703	0	0	0
AC008984.6	0	0	0	0
AC008984.7	0	0	0	0
AC008985.1	0.235104	0.183782	0.261034	0.0989314
AC008991.1	0	0	0	0
AC008992.1	0	0	0	0
AC008993.2	4.23126	1.3964	4.14646	2.82294
AC008993.3	0	0	0	0
AC009005.2	8.27423	13.5719	10.6362	6.03984
AC009009.1	0	0	0	0
AC009014.3	0	0	0	0
AC009022.1	0	2.27222	0	0
AC009035.1	0	0	0	0
AC009052.12	0	0	0	0
AC009060.1	1.7569	4.02434	32.3581	6.32181
AC009060.2	31.5099	30.2653	31.6214	31.2468
AC009060.3	11.8891	10.8827	3.244	10.4755
AC009065.1	0	0	0	0
AC009065.2	0	0	0	0
AC009065.3	0	0	0	0
AC009065.4	0	0	0	0
AC009080.1	0	0	0	0
AC009081.1	0	0	0	0
AC009084.1	0	0	0	0
AC009095.4	0.293587	0.0685478	0.12178	0.104422
AC009108.1	4.66243	0	0	6.80383
AC009108.2	0	0	0	0
AC009110.1	0	0	0	0
AC009120.10	1.05892	0.316142	1.16938	0.205171
AC009120.11	0.703206	0.292357	0.251049	0.288973
AC009120.3	1.17459	0.493152	0	1.01078
AC009120.4	0.0586744	0.1015938	0	0
AC009120.5	1.13169	0.210276	0.250642	0.107901
AC009120.6	5.74472	5.34843	3.727974	3.472718
AC009120.8	0	0.219853	0	0.457978
AC009120.9	0	0	0	0
AC009121.1	0	0	0	0
AC009121.2	0	0	0	0
AC009127.1	0	0	0	6.61236
AC009133.12	17.42408	12.92706	21.76818	17.00132
AC009133.15	0	0	0	0
AC009133.17	0.673054	0.605288	0.938103	0.449832
AC009133.21	26.0034	20.3239	33.8176	30.1232
AC009133.22	0	0	0	0
AC009133.23	0.37838	0	0	0
AC009133.24	0	0	0	0.114615
AC009134.1	0	0	0	0
AC009158.1	2.00295	1.25272	0.999265	0.43267
AC009159.1	0	0	0	0
AC009161.1	0	0	0	0
AC009166.5	0	0	0	0
AC009166.7	0.225222	0.0583457	0.405224	0.314541
AC009196.1	0	0	0	0
AC009227.2	0.41278	0.170555	0.335862	0.434299
AC009227.3	0	0	0	0
AC009228.1	0	0	0	0.148225
AC009229.5	0	0	0	0
AC009229.6	1.26297	0.230726	0.748972	0.399251
AC009236.2	0	0	0	0
AC009237.10	0	0	0	0
AC009237.11	1.24418	0.513277	0.614183	0.720279
AC009237.13	0	0	0	0
AC009237.14	0	0	0	0
AC009237.16	0	0	0	0
AC009237.17	0	0	0	0
AC009237.2	0.17178	0	0.508746	0
AC009237.4	0	0	0	0
AC009237.5	0	0	0.136576	0
AC009237.6	0	0	0	0
AC009237.8	0.88682	0.459089	0.9064512	0.550884
AC009238.6	0	0	0	0
AC009238.7	0	0	0	0
AC009238.8	0	0	0	0
AC009245.3	1.23502	1.05683	0.430449	1.00171
AC009260.1	0	0	0	0
AC009262.2	0.270503	0	0.404371	0.11635
AC009263.2	0	0	0	0
AC009264.1	0.499696	0.2846068	0.15223916	0.0512458
AC009274.6	0.403181	0	0	0.509531
AC009276.4	0	0	0	0
AC009297.1	0	0	0	0
AC009299.1	0	0	0	0
AC009299.2	0	0	0	0
AC009299.3	0	0	0	0
AC009299.4	6.23324	4.03673	10.2868	5.70793
AC009299.5	0	0	0	0
AC009302.2	0	0	0	0
AC009303.1	0	0.058212	0.0699193	0.3519971
AC009303.2	2.32905	1.59979	1.31746	1.02356
AC009303.3	0	0	0	0
AC009305.1	0	0	0	0
AC009305.2	0	0	0	0
AC009310.1	0	0	0	0
