Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
AC091729.9	227.471401600766	0.201164079328386	0.124233322332933	1.61924414119174	0.105394743998376	0.566613210844664	ENSG00000229043	antisense	chr7	1160374	1165267	chr7:1160374	ZFAND2A-DT	lncRNA	chr7	1160374	1165607	chr7:1160374	ENSG00000229043
AC092614.2	33.9702423190976	0.0942803400102962	0.119149840632923	0.791275418493885	0.428783289611916	0.853962829778028	ENSG00000227542	lincRNA	chr2	191229165	191246172	chr2:191229165	MYO1B-AS1	lncRNA	chr2	191229165	191246172	chr2:191229165	ENSG00000227542
AC093110.3	38.0907432928038	-0.128199575519786	0.203892057834222	-0.628761987502331	0.529504889409122	0.888271963959413	ENSG00000238018	antisense	chr2	54661011	54680045	chr2:54661011	SPTBN1-AS2	lncRNA	chr2	54661011	54680045	chr2:54661011	ENSG00000238018
AC093388.3	11.489194126369	0.0962589298498361	0.224425212953116	0.428913171489092	0.667986414420749	0.930171067195525	ENSG00000233654	antisense	chr2	190534855	190568102	chr2:190534855	NEMP2-DT	lncRNA	chr2	190534855	190569776	chr2:190534855	ENSG00000233654
AC093495.4	30.1855157324543	0.120498783654954	0.176027254242039	0.684546175385244	0.493630341860366	0.877227725004397	ENSG00000228242	antisense	chr3	14144637	14165978	chr3:14144637	XPC-AS1	lncRNA	chr3	14144637	14165978	chr3:14144637	ENSG00000228242
AC093627.10	212.509920173702	-0.242003177171674	0.149243871771583	-1.62152840380648	0.104904363454872	0.565727379706542	ENSG00000240859	lincRNA	chr7	149597	155465	chr7:149597	LINC03014	lncRNA	chr7	149549	155465	chr7:149549	ENSG00000240859
AC093627.9	20.846280474575	-0.136774407980708	0.177076527998025	-0.772402810959981	0.439875889526449	0.857171954100919	ENSG00000242474	lincRNA	chr7	135853	149466	chr7:135853	LINC03015	lncRNA	chr7	135853	149527	chr7:135853	ENSG00000242474
AC093673.5	529.099614575514	0.0275472010503952	0.0610739662439719	0.451046538231241	0.651956007875395	0.926292297380633	ENSG00000232533	antisense	chr7	143379692	143380495	chr7:143379692	FAM131B-AS2	lncRNA	chr7	143379683	143381036	chr7:143379683	ENSG00000232533
AC093818.1	57.6948666149978	-0.0966176018180867	0.187635461725259	-0.514921864607644	0.606607621396864	0.912284341188173	ENSG00000225205	antisense	chr2	172480840	172556596	chr2:172480840	PDK1-AS1	lncRNA	chr2	172480840	172556596	chr2:172480840	ENSG00000225205
AC098820.3	15.3802259881649	-0.0256534955206681	0.165325052736269	-0.155170042870583	0.876687264532691	0.980848239511029	ENSG00000232485	processed_transcript	chr2	216479030	216498761	chr2:216479030	RPL37A-DT	lncRNA	chr2	216479030	216498770	chr2:216479030	ENSG00000232485
AC104653.1	9.83672716045372	0.291348318160802	0.240011381452473	1.21389375952779	0.224788296240515	0.721474265367913	ENSG00000228857	lincRNA	chr2	113831049	113843356	chr2:113831049	ACTR3-AS1	lncRNA	chr2	113831049	113891020	chr2:113831049	ENSG00000228857
AC104654.2	18.0662024363358	0.0189217217650437	0.285868451939784	0.0661903110911637	0.947226310488543	0.990497673426329	ENSG00000234362	lincRNA	chr2	41931599	41933723	chr2:41931599	LINC01914	lncRNA	chr2	41931599	41934660	chr2:41931599	ENSG00000234362
AC108142.1	445.608761734456	-0.336714328482774	0.127583968822906	-2.6391585995428	0.00831120882103264	0.187313144479803	ENSG00000177822	antisense	chr4	181874438	182145249	chr4:181874438	TENM3-AS1	lncRNA	chr4	181874438	182145249	chr4:181874438	ENSG00000177822
AC133644.2	57.3245532037779	0.0467705562972361	0.219097490013945	0.213469156101511	0.830961044523872	0.969951158660762	ENSG00000280721	lincRNA	chr2	87439523	87459044	chr2:87439523	LINC01943	lncRNA	chr2	87439523	87459044	chr2:87439523	ENSG00000280721
AC137934.1	50.0892483531658	-0.264987264738059	0.149790116350183	-1.76905707262131	0.0768843507074176	0.513022389575447	ENSG00000260923	lincRNA	chr16	90185997	90222678	chr16:90185997	LINC02193	lncRNA	chr16	90173217	90222851	chr16:90173217	ENSG00000260923
AC144652.1	80.4184007575732	0.0554536133881492	0.130788941401401	0.42399313576488	0.671570819336826	0.93178340210166	ENSG00000273117	lincRNA	chr7	155295918	155297541	chr7:155295918	INSIG1-DT	lncRNA	chr7	155295918	155297541	chr7:155295918	ENSG00000273117
AC159540.1	124.713173755541	-0.220352634529835	0.228927263348624	-0.962544309081565	0.335776256936437	0.804550654908585	ENSG00000230606	lincRNA	chr2	97416165	97433527	chr2:97416165	LINC02969	lncRNA	chr2	97416165	97433527	chr2:97416165	ENSG00000230606
ACAA1	1993.30458197126	0.0450947174557209	0.0392885540747474	1.14778256715498	0.251058335686278	0.745992254270772	ENSG00000060971	protein_coding	chr3	38103129	38137242	chr3:38103129	ACAA1	protein_coding	chr3	38103129	38137242	chr3:38103129	ENSG00000060971
ACAA2	4618.23410790194	0.0228127093522062	0.0364749079519317	0.625435693553217	0.531685141800099	0.888593472112088	ENSG00000167315	protein_coding	chr18	49782167	49813960	chr18:49782167	ACAA2	protein_coding	chr18	49782164	49813953	chr18:49782164	ENSG00000167315
ACACA	4282.55113220837	-0.014522973412897	0.0509689520622129	-0.284937649790606	0.775691910694211	0.958466658020826	ENSG00000278540	protein_coding	chr17	37084988	37406818	chr17:37084988	ACACA	protein_coding	chr17	37084992	37406836	chr17:37084992	ENSG00000278540
ACAD10	791.462827621348	-0.115763146318284	0.0533781788587445	-2.16873540449235	0.0301027778291435	0.353634437909036	ENSG00000111271	protein_coding	chr12	111686056	111757107	chr12:111686056	ACAD10	protein_coding	chr12	111686053	111757107	chr12:111686053	ENSG00000111271
ACAD11	1067.62268439663	-0.0596987373900915	0.118874722811787	-0.50219875157658	0.615527721033476	0.914656153080868	ENSG00000240303	protein_coding	chr3	132558138	132660723	chr3:132558138	ACAD11	protein_coding	chr3	132558138	132660082	chr3:132558138	ENSG00000240303
ACAD8	727.8064095108	-0.0773233594332318	0.0526372153531254	-1.46898651295467	0.141836447410471	0.627006588752949	ENSG00000151498	protein_coding	chr11	134253495	134265855	chr11:134253495	ACAD8	protein_coding	chr11	134253548	134265855	chr11:134253548	ENSG00000151498
ACAD9	2415.70516590113	0.0387505907251644	0.0579086993126169	0.669167002283569	0.503388952955616	0.880103827612241	ENSG00000177646	protein_coding	chr3	128879596	128916067	chr3:128879596	ACAD9	protein_coding	chr3	128879596	128924003	chr3:128879596	ENSG00000177646
ACADM	2232.99488035678	-0.0707337790861383	0.0510787336874662	-1.38479899519308	0.166113938281546	0.66111140444768	ENSG00000117054	protein_coding	chr1	75724347	75787575	chr1:75724347	ACADM	protein_coding	chr1	75724431	75787575	chr1:75724431	ENSG00000117054
ACADS	360.786821106094	0.129881954919437	0.0726798496649755	1.78704215154736	0.0739306760787581	0.504427962875803	ENSG00000122971	protein_coding	chr12	120725735	120740008	chr12:120725735	ACADS	protein_coding	chr12	120725774	120740008	chr12:120725774	ENSG00000122971
ACADSB	1253.13502825924	0.305057862845818	0.0659968225005607	4.6223113672363	3.79487837837733e-06	0.0008171021054711	ENSG00000196177	protein_coding	chr10	123008979	123058311	chr10:123008979	ACADSB	protein_coding	chr10	123008979	123058290	chr10:123008979	ENSG00000196177
ACADVL	8922.35450594884	0.0450302890928786	0.0533815995021523	0.843554511532818	0.398918392427218	0.839808654089539	ENSG00000072778	protein_coding	chr17	7217125	7225273	chr17:7217125	ACADVL	protein_coding	chr17	7217125	7225266	chr17:7217125	ENSG00000072778
ACAN	2155.07461158236	-1.54373987409395	0.461313202912568	-3.34640297383063	0.000818673249048476	0.0434503854264526	ENSG00000157766	protein_coding	chr15	88803443	88875354	chr15:88803443	ACAN	protein_coding	chr15	88803436	88875353	chr15:88803436	ENSG00000157766
ACAP1	56.18387932817	-0.0285382721913544	0.180352807961124	-0.15823580743753	0.874270988921284	0.980320626215813	ENSG00000072818	protein_coding	chr17	7336529	7351478	chr17:7336529	ACAP1	protein_coding	chr17	7336529	7351477	chr17:7336529	ENSG00000072818
ACAP2	4975.01809292101	0.0158196552224613	0.0509544073099351	0.310466867492672	0.756205951409438	0.953591462789648	ENSG00000114331	protein_coding	chr3	195274736	195443078	chr3:195274736	ACAP2	protein_coding	chr3	195274745	195443044	chr3:195274745	ENSG00000114331
ACAP3	1730.60240768123	-0.114039974554227	0.097709805874179	-1.16712927156028	0.243158168418587	0.739611913678404	ENSG00000131584	protein_coding	chr1	1292376	1309609	chr1:1292376	ACAP3	protein_coding	chr1	1292390	1309609	chr1:1292390	ENSG00000131584
ACAT1	3157.65847883202	0.157929550653227	0.0532246569306306	2.96722533804325	0.00300500634521408	0.10231747030923	ENSG00000075239	protein_coding	chr11	108121516	108147776	chr11:108121516	ACAT1	protein_coding	chr11	108116695	108147603	chr11:108116695	ENSG00000075239
ACAT2	1994.44761749403	-0.0441068788491567	0.130068573439421	-0.339104809738682	0.734530775241824	0.947987231481153	ENSG00000120437	protein_coding	chr6	159760328	159779055	chr6:159760328	ACAT2	protein_coding	chr6	159762045	159779112	chr6:159762045	ENSG00000120437
ACBD3	6561.73361684504	0.0143075954612677	0.0330643793234689	0.432719311658522	0.665218698409193	0.929564584526881	ENSG00000182827	protein_coding	chr1	226144679	226186730	chr1:226144679	ACBD3	protein_coding	chr1	226144679	226186741	chr1:226144679	ENSG00000182827
ACBD4	203.822708561388	0.0575045699731163	0.130348527731436	0.441160103408273	0.659097094095673	0.92779459126341	ENSG00000181513	protein_coding	chr17	45132600	45144181	chr17:45132600	ACBD4	protein_coding	chr17	45132600	45144181	chr17:45132600	ENSG00000181513
ACBD5	2592.5789085199	0.0367952947234811	0.0470039713892414	0.782812465329323	0.433737246432461	0.854694734711109	ENSG00000107897	protein_coding	chr10	27195214	27242130	chr10:27195214	ACBD5	protein_coding	chr10	27168135	27243046	chr10:27168135	ENSG00000107897
ACBD6	1654.29820380044	-0.0294990165380139	0.0488133425801688	-0.604322813779163	0.545629041542036	0.893098029005202	ENSG00000230124	protein_coding	chr1	180269653	180502954	chr1:180269653	ACBD6	protein_coding	chr1	180269653	180502954	chr1:180269653	ENSG00000230124
ACBD7	47.8406067646047	-0.0662891494580912	0.156720198272031	-0.422977702867808	0.672311529171181	0.931855276475197	ENSG00000176244	protein_coding	chr10	15077523	15088776	chr10:15077523	ACBD7	protein_coding	chr10	15075475	15088776	chr10:15075475	ENSG00000176244
ACCS	180.56014840589	-0.0394895219026879	0.154595706169453	-0.255437378444413	0.798385304240192	0.963611897879819	ENSG00000110455	protein_coding	chr11	44065925	44084222	chr11:44065925	ACCS	protein_coding	chr11	44065925	44084237	chr11:44065925	ENSG00000110455
ACD	765.289012894833	0.115834021863727	0.0897441672379431	1.29071365224896	0.196802988873558	0.697660019505476	ENSG00000102977	protein_coding	chr16	67657512	67660815	chr16:67657512	ACD	protein_coding	chr16	67657512	67660810	chr16:67657512	ENSG00000102977
ACE	562.269899521046	0.195171946079671	0.241952327561363	0.806654550699342	0.419865535810742	0.850179435166863	ENSG00000159640	protein_coding	chr17	63477061	63498380	chr17:63477061	ACE	protein_coding	chr17	63477061	63498380	chr17:63477061	ENSG00000159640
ACER3	1726.59675624314	0.10558511605171	0.0710471406490234	1.48612759200691	0.137245375279233	0.621216470916948	ENSG00000078124	protein_coding	chr11	76860867	77026797	chr11:76860867	ACER3	protein_coding	chr11	76860859	77026797	chr11:76860859	ENSG00000078124
ACIN1	7005.34672480172	-0.0505594775791969	0.0395763178495035	-1.27751848394434	0.201419258977073	0.701240325287829	ENSG00000100813	protein_coding	chr14	23058564	23095614	chr14:23058564	ACIN1	protein_coding	chr14	23058564	23095614	chr14:23058564	ENSG00000100813
ACKR3	1640.17542854274	0.572119217209958	0.342723450292684	1.66933198391114	0.0950516049578039	0.548557207483851	ENSG00000144476	protein_coding	chr2	236567787	236582358	chr2:236567787	ACKR3	protein_coding	chr2	236567787	236582354	chr2:236567787	ENSG00000144476
ACKR4	2307.23822116588	-0.0652691893158686	0.334328600746249	-0.195224665703689	0.845217070114253	0.973256914421608	ENSG00000129048	protein_coding	chr3	132597237	132618967	chr3:132597237	ACKR4	protein_coding	chr3	132597270	132618967	chr3:132597270	ENSG00000129048
ACLY	21207.6369992523	-0.0503856311012577	0.0677872254865731	-0.743290948104047	0.457305550677133	0.864844344768152	ENSG00000131473	protein_coding	chr17	41866908	41930542	chr17:41866908	ACLY	protein_coding	chr17	41866917	41930542	chr17:41866917	ENSG00000131473
ACO1	7054.664532912	0.0556052594335623	0.0821957160667352	0.676498266508392	0.498724346272417	0.879422968263417	ENSG00000122729	protein_coding	chr9	32384603	32454769	chr9:32384603	ACO1	protein_coding	chr9	32384603	32454769	chr9:32384603	ENSG00000122729
ACO2	4568.08474838567	-0.0158380594618881	0.0425981191059047	-0.371801849337821	0.71004038666963	0.942072521444741	ENSG00000100412	protein_coding	chr22	41469125	41528989	chr22:41469125	ACO2	protein_coding	chr22	41447830	41529273	chr22:41447830	ENSG00000100412
ACOT1	287.728253423621	0.165484611389637	0.196636260293077	0.841577291711054	0.400024604551023	0.839859343019238	ENSG00000184227	protein_coding	chr14	73537114	73543794	chr14:73537114	ACOT1	protein_coding	chr14	73537143	73543796	chr14:73537143	ENSG00000184227
ACOT11	367.169901585094	0.234938922741297	0.126172119840391	1.86205100650205	0.0625959009433294	0.476615472818231	ENSG00000162390	protein_coding	chr1	54542257	54639192	chr1:54542257	ACOT11	protein_coding	chr1	54542257	54639192	chr1:54542257	ENSG00000162390
ACOT13	1006.78288412219	-0.115556511298532	0.0506502989824824	-2.28145763440603	0.0225213809183416	0.310169657951825	ENSG00000112304	protein_coding	chr6	24667035	24705065	chr6:24667035	ACOT13	protein_coding	chr6	24667035	24705065	chr6:24667035	ENSG00000112304
ACOT2	1312.56131758855	-0.0863317125688459	0.0821143681255891	-1.0513593971375	0.293093556537705	0.776392313781498	ENSG00000119673	protein_coding	chr14	73567620	73575658	chr14:73567620	ACOT2	protein_coding	chr14	73567620	73575658	chr14:73567620	ENSG00000119673
ACOT7	2448.7763110455	0.314910886686844	0.145495854370064	2.16439765964657	0.0304338432976189	0.3561175264227	ENSG00000097021	protein_coding	chr1	6264269	6394391	chr1:6264269	ACOT7	protein_coding	chr1	6264269	6393767	chr1:6264269	ENSG00000097021
ACOT8	660.537891649926	-0.0103023569663781	0.050936742341963	-0.202257869127425	0.839715134814204	0.971730124548605	ENSG00000101473	protein_coding	chr20	45841721	45857406	chr20:45841721	ACOT8	protein_coding	chr20	45841721	45857405	chr20:45841721	ENSG00000101473
ACOX1	3110.77469569056	0.00187970904994543	0.0457953262759024	0.0410458708956625	0.967259326967585	0.995140082954297	ENSG00000161533	protein_coding	chr17	75941507	75979363	chr17:75941507	ACOX1	protein_coding	chr17	75941507	75979177	chr17:75941507	ENSG00000161533
ACOX2	635.069177734469	0.383400902140232	0.109683986520082	3.49550480707626	0.000473165929755228	0.0297656211012767	ENSG00000168306	protein_coding	chr3	58505136	58537319	chr3:58505136	ACOX2	protein_coding	chr3	58505136	58537283	chr3:58505136	ENSG00000168306
ACOX3	1177.95627666753	-0.0741851085745069	0.053616693156869	-1.38361961931259	0.166474957668369	0.661702353127582	ENSG00000087008	protein_coding	chr4	8366282	8440723	chr4:8366282	ACOX3	protein_coding	chr4	8366282	8440723	chr4:8366282	ENSG00000087008
ACP1	4180.45112585873	0.0157389310377343	0.0337143151480696	0.4668322927104	0.64061986987539	0.923498889992483	ENSG00000143727	protein_coding	chr2	264140	278283	chr2:264140	ACP1	protein_coding	chr2	264140	278283	chr2:264140	ENSG00000143727
ACP2	1933.10789772521	-0.0560476124077766	0.0417772682970322	-1.34158155122263	0.17973171130909	0.676330582880072	ENSG00000134575	protein_coding	chr11	47239302	47248906	chr11:47239302	ACP2	protein_coding	chr11	47239302	47248906	chr11:47239302	ENSG00000134575
ACP5	107.457775018445	-0.655501424193807	0.193112514513576	-3.39440157902207	0.000687787568710957	0.0385102874624545	ENSG00000102575	protein_coding	chr19	11574660	11579008	chr19:11574660	ACP5	protein_coding	chr19	11574653	11579993	chr19:11574653	ENSG00000102575
ACP6	265.856108463489	-0.0700601185854725	0.13748920687076	-0.509568133965081	0.61035405343691	0.913268965422695	ENSG00000162836	protein_coding	chr1	147629652	147670496	chr1:147629652	ACP6	protein_coding	chr1	147629652	147670524	chr1:147629652	ENSG00000162836
ACSF2	580.304637607614	-0.246130216990849	0.0955860436712146	-2.57495976962346	0.010025174653264	0.207429997165512	ENSG00000167107	protein_coding	chr17	50426158	50474845	chr17:50426158	ACSF2	protein_coding	chr17	50426158	50474845	chr17:50426158	ENSG00000167107
ACSF3	795.857382640734	0.042608805626375	0.0549874176310839	0.774882827054033	0.438408900544604	0.85597512853394	ENSG00000176715	protein_coding	chr16	89088375	89155846	chr16:89088375	ACSF3	protein_coding	chr16	89088375	89164121	chr16:89088375	ENSG00000176715
ACSL1	2411.56581116439	0.260242076433182	0.0753135288144902	3.45544924702973	0.000549376609926023	0.033043538214364	ENSG00000151726	protein_coding	chr4	184755595	184826818	chr4:184755595	ACSL1	protein_coding	chr4	184755595	184826818	chr4:184755595	ENSG00000151726
ACSL3	5994.63474242595	0.0890366404948463	0.0486027679745627	1.83192530395482	0.0669625500322807	0.486111813533141	ENSG00000123983	protein_coding	chr2	222860934	222944639	chr2:222860934	ACSL3	protein_coding	chr2	222860942	222944639	chr2:222860942	ENSG00000123983
ACSL5	179.366497047983	0.109242616250428	0.145056103036039	0.753105963582153	0.451386241077152	0.861329524041237	ENSG00000197142	protein_coding	chr10	112374018	112428380	chr10:112374018	ACSL5	protein_coding	chr10	112374116	112428379	chr10:112374116	ENSG00000197142
ACSS1	363.591021164759	-0.196842434925456	0.177472296742486	-1.10914457376452	0.267367818629604	0.758801431433624	ENSG00000154930	protein_coding	chr20	25006230	25058980	chr20:25006230	ACSS1	protein_coding	chr20	25006230	25058980	chr20:25006230	ENSG00000154930
ACSS2	1240.68617436582	0.18017644694897	0.0553852678520626	3.25314752345755	0.00114134226094988	0.055976497109253	ENSG00000131069	protein_coding	chr20	34872146	34927962	chr20:34872146	ACSS2	protein_coding	chr20	34872146	34927962	chr20:34872146	ENSG00000131069
